"name","category","subcategory","city","location","description","phone","website","is_premium","tier","tags"
"Groupe Horizon Build Co.","Immobilier & Construction","Construction","Fès","88 Rue Ibn Sina, Fès, Morocco","Entreprise du secteur Construction basée à Fès.","","","false","none","Construction,Fès"
"Groupe Security Services Nettoyage","Services Professionnels","Security Services","Ksar El Kebir","179 Av Al Qods, Ksar El Kebir, Morocco","Entreprise du secteur Security Services basée à Ksar El Kebir.","","","false","none","Security Services,Ksar El Kebir"
"Apex Accounting Industry","Banque & Finance","Accounting & Audit","Guelmim","59 Rue Al Massira, Guelmim, Morocco","Entreprise du secteur Accounting & Audit basée à Guelmim.","","","false","none","Accounting & Audit,Guelmim"
"Maghreb Hospital SAS","Industrie & Chimie","Textiles","Kenitra","176 Av Mohammed VI, Kenitra, Morocco","Entreprise du secteur Textiles basée à Kenitra.","","","false","none","Textiles,Kenitra"
"Alpha Pharma Ltd.","Distribution & Commerce","Import/Export","Kenitra","35 Bd Moulay Ismail, Kenitra, Morocco","Entreprise du secteur Import/Export basée à Kenitra.","","","false","none","Import/Export,Kenitra"
"Groupe Dynamiq Green Ltd.","Industrie & Chimie","Mining","Marrakech","199 Bd Moulay Ismail, Marrakech, Morocco","Entreprise du secteur Mining basée à Marrakech.","","","false","none","Mining,Marrakech"
"Apex Trade Béni Mellal Logistique","Services Professionnels","Maintenance Services","Béni Mellal","60 Av Hassan II, Béni Mellal, Morocco","Entreprise du secteur Maintenance Services basée à Béni Mellal.","","","false","none","Maintenance Services,Béni Mellal"
"Groupe Al Nour One SAS","Services Professionnels","Consulting","Rabat","142 Av Fal Ould Oumeir, Rabat, Morocco","Entreprise du secteur Consulting basée à Rabat.","","","false","none","Consulting,Rabat"
"Elite Manufacturing Construction","Industrie & Chimie","Manufacturing","La�youne","3 Bd Zerktouni, La�youne, Morocco","Entreprise du secteur Manufacturing basée à La�youne.","","","false","none","Manufacturing,La�youne"
"Maroc Mining Market","Industrie & Chimie","Mining","La�youne","123 Bd Mohammed V, La�youne, Morocco","Entreprise du secteur Mining basée à La�youne.","","","false","none","Mining,La�youne"
"Nour Engineering Engineering","Services Professionnels","Engineering","Ouarzazate","12 Rue Ibn Sina, Ouarzazate, Morocco","Entreprise du secteur Engineering basée à Ouarzazate.","","","false","none","Engineering,Ouarzazate"
"Vertex Sud Clinic","Immobilier & Construction","Construction","Ifrane","172 Rue Ibn Sina, Ifrane, Morocco","Entreprise du secteur Construction basée à Ifrane.","","","false","none","Construction,Ifrane"
"Ibn Systems Tanger","Industrie & Chimie","Manufacturing","Tanger","29 Rue Moulay Youssef, Tanger, Morocco","Entreprise du secteur Manufacturing basée à Tanger.","","","false","none","Manufacturing,Tanger"
"Al Ibtikar Groupe Ltd.","Industrie & Chimie","Agriculture","Tanger","42 Bd Abdelmoumen, Tanger, Morocco","Entreprise du secteur Agriculture basée à Tanger.","","","false","none","Agriculture,Tanger"
"Al Baraka Industry SAS","Services Professionnels","Maintenance Services","Khouribga","151 Bd Anfa, Khouribga, Morocco","Entreprise du secteur Maintenance Services basée à Khouribga.","","","false","none","Maintenance Services,Khouribga"
"Alpha Direct Mohammedia Services","Banque & Finance","Accounting & Audit","Mohammedia","108 Rue Ibn Sina, Mohammedia, Morocco","Entreprise du secteur Accounting & Audit basée à Mohammedia.","","","false","none","Accounting & Audit,Mohammedia"
"Groupe Omega Innov SARL","Services Professionnels","Engineering","Ifrane","69 Rue Al Massira, Ifrane, Morocco","Entreprise du secteur Engineering basée à Ifrane.","","","false","none","Engineering,Ifrane"
"Al Manar Engineering Resort","Services Professionnels","Engineering","Mohammedia","154 Bd Anfa, Mohammedia, Morocco","Entreprise du secteur Engineering basée à Mohammedia.","","","false","none","Engineering,Mohammedia"
"Elite Marketing Solutions","Services Professionnels","Marketing & Advertising","Rabat","29 Bd Anfa, Rabat, Morocco","Entreprise du secteur Marketing & Advertising basée à Rabat.","","","false","none","Marketing & Advertising,Rabat"
"Tanger Manufacturing Solutions","Industrie & Chimie","Manufacturing","Errachidia","172 Bd Mohammed V, Errachidia, Morocco","Entreprise du secteur Manufacturing basée à Errachidia.","","","false","none","Manufacturing,Errachidia"
"Vertex Engineering SARL AU","Services Professionnels","Marketing & Advertising","Errachidia","176 Rue Ibn Sina, Errachidia, Morocco","Entreprise du secteur Marketing & Advertising basée à Errachidia.","","","false","none","Marketing & Advertising,Errachidia"
"Ibn Plus Resort","Services Professionnels","Cleaning Services","Ouarzazate","103 Bd Abdelmoumen, Ouarzazate, Morocco","Entreprise du secteur Cleaning Services basée à Ouarzazate.","","","false","none","Cleaning Services,Ouarzazate"
"Elite Sécurité SA","Hôtels & Hébergement","Hospitality","Larache","194 Av Mohammed VI, Larache, Morocco","Entreprise du secteur Hospitality basée à Larache.","","","false","none","Hospitality,Larache"
"Dar Printing Hospital","Industrie & Chimie","Printing & Packaging","Nador","187 Bd Moulay Ismail, Nador, Morocco","Entreprise du secteur Printing & Packaging basée à Nador.","","","false","none","Printing & Packaging,Nador"
"Maroc Industries Ltd.","Industrie & Chimie","Agriculture","Khemisset","77 Av Hassan II, Khemisset, Morocco","Entreprise du secteur Agriculture basée à Khemisset.","","","false","none","Agriculture,Khemisset"
"Alpha Logistique SA","Technologie & IT","Telecom","Rabat","184 Bd Anfa, Rabat, Morocco","Entreprise du secteur Telecom basée à Rabat.","","","false","none","Telecom,Rabat"
"Tanger Pro Rabat Academy","Industrie & Chimie","Textiles","Rabat","159 Bd Moulay Ismail, Rabat, Morocco","Entreprise du secteur Textiles basée à Rabat.","","","false","none","Textiles,Rabat"
"Marocain Marina Khouribga Solutions","Industrie & Chimie","Mining","Khouribga","41 Av Hassan II, Khouribga, Morocco","Entreprise du secteur Mining basée à Khouribga.","","","false","none","Mining,Khouribga"
"Agadir Nord Centre","Industrie & Chimie","Mining","Ksar El Kebir","170 Rue Ibn Sina, Ksar El Kebir, Morocco","Entreprise du secteur Mining basée à Ksar El Kebir.","","","false","none","Mining,Ksar El Kebir"
"Al Wifaq Park Kenitra Academy","Santé & Bien-être","Healthcare","Kenitra","52 Av Mohammed VI, Kenitra, Morocco","Entreprise du secteur Healthcare basée à Kenitra.","","","false","none","Healthcare,Kenitra"
"Al Amal Real Estate Consulting","Immobilier & Construction","Real Estate","La�youne","10 Bd Mohammed V, La�youne, Morocco","Entreprise du secteur Real Estate basée à La�youne.","","","false","none","Real Estate,La�youne"
"Al Moutamayyiz Direct Solutions","Immobilier & Construction","Real Estate","Tétouan","188 Rue Ibn Sina, Tétouan, Morocco","Entreprise du secteur Real Estate basée à Tétouan.","","","false","none","Real Estate,Tétouan"
"Apex Nova Groupe","Distribution & Commerce","Retail","Oujda","157 Rue Moulay Youssef, Oujda, Morocco","Entreprise du secteur Retail basée à Oujda.","","","false","none","Retail,Oujda"
"Sahara Fusion La�youne Digital","Distribution & Commerce","Food & Beverage","La�youne","118 Bd Abdelmoumen, La�youne, Morocco","Entreprise du secteur Food & Beverage basée à La�youne.","","","false","none","Food & Beverage,La�youne"
"Al Wifaq Education Construction","Éducation & Formation","Education","Marrakech","90 Rue Al Massira, Marrakech, Morocco","Entreprise du secteur Education basée à Marrakech.","","","false","none","Education,Marrakech"
"Al Yassir Market Ouarzazate","Transport & Logistique","Logistics & Transport","Ouarzazate","68 Av Mohammed VI, Ouarzazate, Morocco","Entreprise du secteur Logistics & Transport basée à Ouarzazate.","","","false","none","Logistics & Transport,Ouarzazate"
"Groupe Al Waha Marina SAS","Services Professionnels","Security Services","Oujda","8 Av Mohammed VI, Oujda, Morocco","Entreprise du secteur Security Services basée à Oujda.","","","false","none","Security Services,Oujda"
"Maghreb Conseil Kenitra","Services Professionnels","Cleaning Services","Kenitra","124 Rue Moulay Youssef, Kenitra, Morocco","Entreprise du secteur Cleaning Services basée à Kenitra.","","","false","none","Cleaning Services,Kenitra"
"Al Waha Group Meknès","Industrie & Chimie","Agriculture","Meknès","28 Av Mohammed VI, Meknès, Morocco","Entreprise du secteur Agriculture basée à Meknès.","","","false","none","Agriculture,Meknès"
"Ibn Legal Services Sécurité","Services Professionnels","Legal Services","Khemisset","34 Av Al Qods, Khemisset, Morocco","Entreprise du secteur Legal Services basée à Khemisset.","","","false","none","Legal Services,Khemisset"
"Al Waha Build Ingénierie","Services Professionnels","Engineering","Ksar El Kebir","151 Bd Anfa, Ksar El Kebir, Morocco","Entreprise du secteur Engineering basée à Ksar El Kebir.","","","false","none","Engineering,Ksar El Kebir"
"Al Kheir Hospitality Resort","Hôtels & Hébergement","Hospitality","Berkane","68 Bd Abdelmoumen, Berkane, Morocco","Entreprise du secteur Hospitality basée à Berkane.","","","false","none","Hospitality,Berkane"
"Groupe Nour Nova SAS","Énergie & Environnement","Energy","Béni Mellal","74 Av Mohammed VI, Béni Mellal, Morocco","Entreprise du secteur Energy basée à Béni Mellal.","","","false","none","Energy,Béni Mellal"
"Al Fath Retail Foods","Distribution & Commerce","Retail","Khemisset","193 Rue Moulay Youssef, Khemisset, Morocco","Entreprise du secteur Retail basée à Khemisset.","","","false","none","Retail,Khemisset"
"Al Kheir Maintenance Co.","Banque & Finance","Banking","Tétouan","14 Bd Abdelmoumen, Tétouan, Morocco","Entreprise du secteur Banking basée à Tétouan.","","","false","none","Banking,Tétouan"
"Al Ibtikar Industry Ltd.","Services Professionnels","Cleaning Services","Guelmim","97 Bd Mohammed V, Guelmim, Morocco","Entreprise du secteur Cleaning Services basée à Guelmim.","","","false","none","Cleaning Services,Guelmim"
"Vertex Printing Université Privée","Industrie & Chimie","Printing & Packaging","La�youne","192 Bd Zerktouni, La�youne, Morocco","Entreprise du secteur Printing & Packaging basée à La�youne.","","","false","none","Printing & Packaging,La�youne"
"Maroc Market Ltd.","Technologie & IT","Telecom","Khemisset","157 Bd Anfa, Khemisset, Morocco","Entreprise du secteur Telecom basée à Khemisset.","","","false","none","Telecom,Khemisset"
"Groupe Dynamiq Capital SARL AU","Technologie & IT","Telecom","Kenitra","157 Av Hassan II, Kenitra, Morocco","Entreprise du secteur Telecom basée à Kenitra.","","","false","none","Telecom,Kenitra"
"Fes Education Transport","Éducation & Formation","Education","Agadir","153 Rue Moulay Youssef, Agadir, Morocco","Entreprise du secteur Education basée à Agadir.","","","false","none","Education,Agadir"
"Al Nour Maintenance Co.","Distribution & Commerce","E-commerce","Safi","119 Av Al Qods, Safi, Morocco","Entreprise du secteur E-commerce basée à Safi.","","","false","none","E-commerce,Safi"
"Al Maghrib Trading Tétouan","Santé & Bien-être","Healthcare","Tétouan","179 Rue Ibn Sina, Tétouan, Morocco","Entreprise du secteur Healthcare basée à Tétouan.","","","false","none","Healthcare,Tétouan"
"Nour Store Settat","Services Professionnels","Security Services","Settat","169 Rue Al Massira, Settat, Morocco","Entreprise du secteur Security Services basée à Settat.","","","false","none","Security Services,Settat"
"Groupe Sahara Plus SAS","Éducation & Formation","Education","Kenitra","59 Av Fal Ould Oumeir, Kenitra, Morocco","Entreprise du secteur Education basée à Kenitra.","","","false","none","Education,Kenitra"
"Ibn Industries SARL","Hôtels & Hébergement","Hospitality","Larache","167 Rue Al Massira, Larache, Morocco","Entreprise du secteur Hospitality basée à Larache.","","","false","none","Hospitality,Larache"
"Groupe Al Maghrib Centre SAS","Industrie & Chimie","Textiles","Oujda","198 Bd Abdelmoumen, Oujda, Morocco","Entreprise du secteur Textiles basée à Oujda.","","","false","none","Textiles,Oujda"
"Omega Park Larache Clinic","Technologie & IT","IT & Software","Larache","25 Bd Abdelmoumen, Larache, Morocco","Entreprise du secteur IT & Software basée à Larache.","","","false","none","IT & Software,Larache"
"Groupe Dynamiq Green SAS","Transport & Logistique","Logistics & Transport","Rabat","165 Av Al Qods, Rabat, Morocco","Entreprise du secteur Logistics & Transport basée à Rabat.","","","false","none","Logistics & Transport,Rabat"
"Union Hotel Tétouan","Technologie & IT","Telecom","Tétouan","144 Bd Mohammed V, Tétouan, Morocco","Entreprise du secteur Telecom basée à Tétouan.","","","false","none","Telecom,Tétouan"
"Andalous Retail Conseil","Distribution & Commerce","Retail","Marrakech","173 Rue Moulay Youssef, Marrakech, Morocco","Entreprise du secteur Retail basée à Marrakech.","","","false","none","Retail,Marrakech"
"Casa Nord Nettoyage","Services Professionnels","Legal Services","Guelmim","98 Rue Moulay Youssef, Guelmim, Morocco","Entreprise du secteur Legal Services basée à Guelmim.","","","false","none","Legal Services,Guelmim"
"Sahara Fusion Settat Clinic","Hôtels & Hébergement","Hospitality","Settat","1 Av Al Qods, Settat, Morocco","Entreprise du secteur Hospitality basée à Settat.","","","false","none","Hospitality,Settat"
"Al Centre Partenaires","Banque & Finance","Banking","Tanger","114 Bd Moulay Ismail, Tanger, Morocco","Entreprise du secteur Banking basée à Tanger.","","","false","none","Banking,Tanger"
