"name","category","subcategory","city","location","description","phone","website","is_premium","tier","tags"
"Union Real Estate Pharma","Immobilier & Construction","Real Estate","Larache","181 Rue Ibn Sina, Larache, Morocco","Entreprise du secteur Real Estate basée à Larache.","","","false","none","Real Estate,Larache"
"Alpha Accounting Ingénierie","Banque & Finance","Accounting & Audit","Settat","117 Av Al Qods, Settat, Morocco","Entreprise du secteur Accounting & Audit basée à Settat.","","","false","none","Accounting & Audit,Settat"
"Ibn Telecom Nettoyage","Technologie & IT","Telecom","Salé","84 Av Fal Ould Oumeir, Salé, Morocco","Entreprise du secteur Telecom basée à Salé.","","","false","none","Telecom,Salé"
"Al Bahja Connect Technologies","Services Professionnels","Consulting","Agadir","164 Rue Ibn Sina, Agadir, Morocco","Entreprise du secteur Consulting basée à Agadir.","","","false","none","Consulting,Agadir"
"Rabat Automotive Hotel","Industrie & Chimie","Automotive","Errachidia","20 Bd Anfa, Errachidia, Morocco","Entreprise du secteur Automotive basée à Errachidia.","","","false","none","Automotive,Errachidia"
"Groupe Al Yassir Marina Ltd.","Banque & Finance","Insurance","Ksar El Kebir","22 Rue Al Massira, Ksar El Kebir, Morocco","Entreprise du secteur Insurance basée à Ksar El Kebir.","","","false","none","Insurance,Ksar El Kebir"
"Atlas Groupe Tanger","Distribution & Commerce","Retail","Tanger","73 Bd Moulay Ismail, Tanger, Morocco","Entreprise du secteur Retail basée à Tanger.","","","false","none","Retail,Tanger"
"Al Manar Sécurité Khouribga","Hôtels & Hébergement","Hospitality","Khouribga","185 Av Hassan II, Khouribga, Morocco","Entreprise du secteur Hospitality basée à Khouribga.","","","false","none","Hospitality,Khouribga"
"Al Maghrib Prime Digital","Technologie & IT","IT & Software","Ksar El Kebir","63 Rue Moulay Youssef, Ksar El Kebir, Morocco","Entreprise du secteur IT & Software basée à Ksar El Kebir.","","","false","none","IT & Software,Ksar El Kebir"
"Alpha Royal Hotel","Services Professionnels","Engineering","Settat","160 Bd Moulay Ismail, Settat, Morocco","Entreprise du secteur Engineering basée à Settat.","","","false","none","Engineering,Settat"
"Marocain Services Errachidia","Industrie & Chimie","Agriculture","Errachidia","32 Av Hassan II, Errachidia, Morocco","Entreprise du secteur Agriculture basée à Errachidia.","","","false","none","Agriculture,Errachidia"
"Sahara Education Holding","Éducation & Formation","Education","Tanger","23 Bd Anfa, Tanger, Morocco","Entreprise du secteur Education basée à Tanger.","","","false","none","Education,Tanger"
"Maroc Consulting Print","Services Professionnels","Consulting","Guelmim","88 Bd Zerktouni, Guelmim, Morocco","Entreprise du secteur Consulting basée à Guelmim.","","","false","none","Consulting,Guelmim"
"Vertex Marketing Systems","Services Professionnels","Marketing & Advertising","Agadir","173 Bd Moulay Ismail, Agadir, Morocco","Entreprise du secteur Marketing & Advertising basée à Agadir.","","","false","none","Marketing & Advertising,Agadir"
"Union Sécurité Safi","Industrie & Chimie","Manufacturing","Safi","195 Rue Moulay Youssef, Safi, Morocco","Entreprise du secteur Manufacturing basée à Safi.","","","false","none","Manufacturing,Safi"
"Rabat Plus Khouribga Transport","Services Professionnels","Maintenance Services","Khouribga","118 Rue Ibn Sina, Khouribga, Morocco","Entreprise du secteur Maintenance Services basée à Khouribga.","","","false","none","Maintenance Services,Khouribga"
"Al Atlas Clinic Co.","Éducation & Formation","Education","Larache","24 Bd Mohammed V, Larache, Morocco","Entreprise du secteur Education basée à Larache.","","","false","none","Education,Larache"
"Nova Connect Print","Services Professionnels","Legal Services","Dakhla","166 Av Hassan II, Dakhla, Morocco","Entreprise du secteur Legal Services basée à Dakhla.","","","false","none","Legal Services,Dakhla"
"Groupe Al Baraka Build Co.","Énergie & Environnement","Energy","Temara","183 Av Hassan II, Temara, Morocco","Entreprise du secteur Energy basée à Temara.","","","false","none","Energy,Temara"
"Al Moutamayyiz Innov Berkane Conseil","Services Professionnels","Marketing & Advertising","Berkane","157 Bd Abdelmoumen, Berkane, Morocco","Entreprise du secteur Marketing & Advertising basée à Berkane.","","","false","none","Marketing & Advertising,Berkane"
"Dar Holding SARL","Services Professionnels","Marketing & Advertising","La�youne","16 Av Al Qods, La�youne, Morocco","Entreprise du secteur Marketing & Advertising basée à La�youne.","","","false","none","Marketing & Advertising,La�youne"
"Groupe Casa Sud SARL","Services Professionnels","Legal Services","Rabat","188 Rue Al Massira, Rabat, Morocco","Entreprise du secteur Legal Services basée à Rabat.","","","false","none","Legal Services,Rabat"
"Groupe Horizon Park Co.","Centres d'Appel & BPO","BPO / Call Center","Agadir","16 Bd Abdelmoumen, Agadir, Morocco","Entreprise du secteur BPO / Call Center basée à Agadir.","","","false","none","BPO / Call Center,Agadir"
"Orient Legal Services Print","Services Professionnels","Legal Services","Larache","1 Bd Abdelmoumen, Larache, Morocco","Entreprise du secteur Legal Services basée à Larache.","","","false","none","Legal Services,Larache"
"Al Partenaires Errachidia","Services Professionnels","Legal Services","Errachidia","126 Av Mohammed VI, Errachidia, Morocco","Entreprise du secteur Legal Services basée à Errachidia.","","","false","none","Legal Services,Errachidia"
"Al Fath Partenaires SA","Services Professionnels","Consulting","Errachidia","68 Bd Zerktouni, Errachidia, Morocco","Entreprise du secteur Consulting basée à Errachidia.","","","false","none","Consulting,Errachidia"
"Groupe Orient Build SA","Industrie & Chimie","Printing & Packaging","La�youne","177 Rue Moulay Youssef, La�youne, Morocco","Entreprise du secteur Printing & Packaging basée à La�youne.","","","false","none","Printing & Packaging,La�youne"
"Al Manar IT Consulting","Technologie & IT","IT & Software","Taza","2 Av Fal Ould Oumeir, Taza, Morocco","Entreprise du secteur IT & Software basée à Taza.","","","false","none","IT & Software,Taza"
"Al Moutamayyiz Université Privée Fès","Services Professionnels","Consulting","Fès","29 Av Fal Ould Oumeir, Fès, Morocco","Entreprise du secteur Consulting basée à Fès.","","","false","none","Consulting,Fès"
"Al Wifaq School Meknès","Immobilier & Construction","Construction","Meknès","115 Rue Al Massira, Meknès, Morocco","Entreprise du secteur Construction basée à Meknès.","","","false","none","Construction,Meknès"
"Groupe Alpha Care SARL","Immobilier & Construction","Construction","Ifrane","168 Bd Zerktouni, Ifrane, Morocco","Entreprise du secteur Construction basée à Ifrane.","","","false","none","Construction,Ifrane"
"Dar Hospital Khemisset","Services Professionnels","Cleaning Services","Khemisset","58 Bd Zerktouni, Khemisset, Morocco","Entreprise du secteur Cleaning Services basée à Khemisset.","","","false","none","Cleaning Services,Khemisset"
"Al Bahja Media Dakhla Technologies","Distribution & Commerce","Import/Export","Dakhla","129 Bd Anfa, Dakhla, Morocco","Entreprise du secteur Import/Export basée à Dakhla.","","","false","none","Import/Export,Dakhla"
"Union Ingénierie SA","Industrie & Chimie","Printing & Packaging","La�youne","125 Rue Al Massira, La�youne, Morocco","Entreprise du secteur Printing & Packaging basée à La�youne.","","","false","none","Printing & Packaging,La�youne"
"Ibn Telecom Distribution","Technologie & IT","Telecom","Safi","3 Rue Ibn Sina, Safi, Morocco","Entreprise du secteur Telecom basée à Safi.","","","false","none","Telecom,Safi"
"Sahara Eco Market","Centres d'Appel & BPO","BPO / Call Center","El Jadida","169 Av Mohammed VI, El Jadida, Morocco","Entreprise du secteur BPO / Call Center basée à El Jadida.","","","false","none","BPO / Call Center,El Jadida"
"Groupe Tanger Care SAS","Distribution & Commerce","Food & Beverage","Khemisset","142 Bd Mohammed V, Khemisset, Morocco","Entreprise du secteur Food & Beverage basée à Khemisset.","","","false","none","Food & Beverage,Khemisset"
"Groupe Al Massar Prestige SARL AU","Transport & Logistique","Logistics & Transport","Meknès","18 Bd Abdelmoumen, Meknès, Morocco","Entreprise du secteur Logistics & Transport basée à Meknès.","","","false","none","Logistics & Transport,Meknès"
"Alpha Fusion Dakhla Sécurité","Services Professionnels","Cleaning Services","Dakhla","32 Bd Anfa, Dakhla, Morocco","Entreprise du secteur Cleaning Services basée à Dakhla.","","","false","none","Cleaning Services,Dakhla"
"Casaworks Trading SA","Technologie & IT","IT & Software","Khemisset","199 Rue Ibn Sina, Khemisset, Morocco","Entreprise du secteur IT & Software basée à Khemisset.","","","false","none","IT & Software,Khemisset"
"Rif E-commerce Industries","Distribution & Commerce","E-commerce","Khemisset","176 Av Mohammed VI, Khemisset, Morocco","Entreprise du secteur E-commerce basée à Khemisset.","","","false","none","E-commerce,Khemisset"
"Al Massar Maintenance Services Conseil","Services Professionnels","Maintenance Services","La�youne","105 Bd Mohammed V, La�youne, Morocco","Entreprise du secteur Maintenance Services basée à La�youne.","","","false","none","Maintenance Services,La�youne"
"Andalous Nord Nettoyage","Énergie & Environnement","Energy","Temara","109 Av Fal Ould Oumeir, Temara, Morocco","Entreprise du secteur Energy basée à Temara.","","","false","none","Energy,Temara"
"Agadir Impact Digital","Immobilier & Construction","Real Estate","Fès","71 Bd Mohammed V, Fès, Morocco","Entreprise du secteur Real Estate basée à Fès.","","","false","none","Real Estate,Fès"
"Groupe Maroc City SARL","Industrie & Chimie","Automotive","Béni Mellal","107 Av Fal Ould Oumeir, Béni Mellal, Morocco","Entreprise du secteur Automotive basée à Béni Mellal.","","","false","none","Automotive,Béni Mellal"
"Al Massar Market SAS","Distribution & Commerce","Import/Export","Larache","39 Bd Zerktouni, Larache, Morocco","Entreprise du secteur Import/Export basée à Larache.","","","false","none","Import/Export,Larache"
"Al Ibtikar Resort SARL AU","Services Professionnels","Marketing & Advertising","El Jadida","62 Av Mohammed VI, El Jadida, Morocco","Entreprise du secteur Marketing & Advertising basée à El Jadida.","","","false","none","Marketing & Advertising,El Jadida"
"Al Nour Care Ouarzazate Transport","Industrie & Chimie","Pharmaceuticals","Ouarzazate","16 Rue Ibn Sina, Ouarzazate, Morocco","Entreprise du secteur Pharmaceuticals basée à Ouarzazate.","","","false","none","Pharmaceuticals,Ouarzazate"
"Dar Plus Meknès Groupe","Industrie & Chimie","Pharmaceuticals","Meknès","29 Rue Al Massira, Meknès, Morocco","Entreprise du secteur Pharmaceuticals basée à Meknès.","","","false","none","Pharmaceuticals,Meknès"
"Groupe Al Maghrib Build Ltd.","Industrie & Chimie","Agriculture","Safi","148 Bd Moulay Ismail, Safi, Morocco","Entreprise du secteur Agriculture basée à Safi.","","","false","none","Agriculture,Safi"
"Alpha Trading Co.","Services Professionnels","Consulting","Guelmim","183 Rue Ibn Sina, Guelmim, Morocco","Entreprise du secteur Consulting basée à Guelmim.","","","false","none","Consulting,Guelmim"
"Alpha Systems Safi","Services Professionnels","Maintenance Services","Safi","167 Av Al Qods, Safi, Morocco","Entreprise du secteur Maintenance Services basée à Safi.","","","false","none","Maintenance Services,Safi"
"Groupe Maroc Media SARL","Transport & Logistique","Logistics & Transport","Safi","152 Bd Anfa, Safi, Morocco","Entreprise du secteur Logistics & Transport basée à Safi.","","","false","none","Logistics & Transport,Safi"
"Omega Industries Co.","Banque & Finance","Insurance","Nador","2 Bd Moulay Ismail, Nador, Morocco","Entreprise du secteur Insurance basée à Nador.","","","false","none","Insurance,Nador"
"Dar Al Systems SA","Distribution & Commerce","Import/Export","Temara","35 Bd Zerktouni, Temara, Morocco","Entreprise du secteur Import/Export basée à Temara.","","","false","none","Import/Export,Temara"
"Al Kheir Holding SAS","Hôtels & Hébergement","Hospitality","Dakhla","187 Av Hassan II, Dakhla, Morocco","Entreprise du secteur Hospitality basée à Dakhla.","","","false","none","Hospitality,Dakhla"
"Horizon Engineering Nador","Banque & Finance","Insurance","Nador","171 Bd Abdelmoumen, Nador, Morocco","Entreprise du secteur Insurance basée à Nador.","","","false","none","Insurance,Nador"
"Groupe Al Fusion SAS","Services Professionnels","Consulting","Ouarzazate","97 Bd Anfa, Ouarzazate, Morocco","Entreprise du secteur Consulting basée à Ouarzazate.","","","false","none","Consulting,Ouarzazate"
"Rif Systems Taza","Distribution & Commerce","Food & Beverage","Taza","118 Bd Zerktouni, Taza, Morocco","Entreprise du secteur Food & Beverage basée à Taza.","","","false","none","Food & Beverage,Taza"
"Groupe Premium Express SARL AU","Hôtels & Hébergement","Hospitality","Salé","171 Av Fal Ould Oumeir, Salé, Morocco","Entreprise du secteur Hospitality basée à Salé.","","","false","none","Hospitality,Salé"
"Maghreb Insurance Store","Banque & Finance","Insurance","Larache","192 Rue Al Massira, Larache, Morocco","Entreprise du secteur Insurance basée à Larache.","","","false","none","Insurance,Larache"
"Groupe Andalous Smart SARL","Services Professionnels","Cleaning Services","Taza","43 Bd Moulay Ismail, Taza, Morocco","Entreprise du secteur Cleaning Services basée à Taza.","","","false","none","Cleaning Services,Taza"
