"name","category","subcategory","city","location","description","phone","website","is_premium","tier","tags"
"Al Massar Innov Ifrane Partenaires","Santé & Bien-être","Healthcare","Ifrane","39 Av Fal Ould Oumeir, Ifrane, Morocco","Entreprise du secteur Healthcare basée à Ifrane.","","","false","none","Healthcare,Ifrane"
"Marocain Ingénierie Larache","Distribution & Commerce","Import/Export","Larache","12 Av Al Qods, Larache, Morocco","Entreprise du secteur Import/Export basée à Larache.","","","false","none","Import/Export,Larache"
"Groupe Ibn Pro Co.","Industrie & Chimie","Manufacturing","Ouarzazate","79 Rue Moulay Youssef, Ouarzazate, Morocco","Entreprise du secteur Manufacturing basée à Ouarzazate.","","","false","none","Manufacturing,Ouarzazate"
"Fes Hotel SAS","Services Professionnels","Legal Services","Dakhla","130 Bd Moulay Ismail, Dakhla, Morocco","Entreprise du secteur Legal Services basée à Dakhla.","","","false","none","Legal Services,Dakhla"
"Apex Marina Oujda Technologies","Immobilier & Construction","Construction","Oujda","128 Bd Moulay Ismail, Oujda, Morocco","Entreprise du secteur Construction basée à Oujda.","","","false","none","Construction,Oujda"
"Sahara Ingénierie Casablanca","Services Professionnels","Marketing & Advertising","Casablanca","54 Av Mohammed VI, Casablanca, Morocco","Entreprise du secteur Marketing & Advertising basée à Casablanca.","","","false","none","Marketing & Advertising,Casablanca"
"Al Yassir Media Taza Partenaires","Énergie & Environnement","Energy","Taza","182 Bd Mohammed V, Taza, Morocco","Entreprise du secteur Energy basée à Taza.","","","false","none","Energy,Taza"
"Al Kheir Transport Khemisset","Technologie & IT","IT & Software","Khemisset","10 Bd Mohammed V, Khemisset, Morocco","Entreprise du secteur IT & Software basée à Khemisset.","","","false","none","IT & Software,Khemisset"
"Rabat Media Settat Print","Industrie & Chimie","Pharmaceuticals","Settat","159 Bd Anfa, Settat, Morocco","Entreprise du secteur Pharmaceuticals basée à Settat.","","","false","none","Pharmaceuticals,Settat"
"Groupe Maroc Prime SAS","Technologie & IT","IT & Software","Dakhla","156 Bd Mohammed V, Dakhla, Morocco","Entreprise du secteur IT & Software basée à Dakhla.","","","false","none","IT & Software,Dakhla"
"Marocain Hospitality Resort","Hôtels & Hébergement","Hospitality","El Jadida","156 Rue Al Massira, El Jadida, Morocco","Entreprise du secteur Hospitality basée à El Jadida.","","","false","none","Hospitality,El Jadida"
"Al Baraka Eco Tétouan Resort","Hôtels & Hébergement","Hospitality","Tétouan","9 Rue Ibn Sina, Tétouan, Morocco","Entreprise du secteur Hospitality basée à Tétouan.","","","false","none","Hospitality,Tétouan"
"Al Ibtikar Park Immobilier","Services Professionnels","Cleaning Services","Temara","104 Rue Moulay Youssef, Temara, Morocco","Entreprise du secteur Cleaning Services basée à Temara.","","","false","none","Cleaning Services,Temara"
"Maghreb Solutions SA","Industrie & Chimie","Textiles","Ksar El Kebir","23 Bd Anfa, Ksar El Kebir, Morocco","Entreprise du secteur Textiles basée à Ksar El Kebir.","","","false","none","Textiles,Ksar El Kebir"
"Orient Accounting Pharma","Banque & Finance","Accounting & Audit","Guelmim","61 Bd Zerktouni, Guelmim, Morocco","Entreprise du secteur Accounting & Audit basée à Guelmim.","","","false","none","Accounting & Audit,Guelmim"
"Al Baraka Fusion Distribution","Distribution & Commerce","E-commerce","Temara","112 Rue Moulay Youssef, Temara, Morocco","Entreprise du secteur E-commerce basée à Temara.","","","false","none","E-commerce,Temara"
"Union Care Transport","Services Professionnels","Marketing & Advertising","Fès","113 Av Hassan II, Fès, Morocco","Entreprise du secteur Marketing & Advertising basée à Fès.","","","false","none","Marketing & Advertising,Fès"
"Al Fath Nova Services","Éducation & Formation","Education","Mohammedia","52 Rue Moulay Youssef, Mohammedia, Morocco","Entreprise du secteur Education basée à Mohammedia.","","","false","none","Education,Mohammedia"
"Al Manar Media Mohammedia Resort","Industrie & Chimie","Mining","Mohammedia","183 Bd Moulay Ismail, Mohammedia, Morocco","Entreprise du secteur Mining basée à Mohammedia.","","","false","none","Mining,Mohammedia"
"Nova Textiles Partners","Industrie & Chimie","Textiles","Errachidia","192 Bd Anfa, Errachidia, Morocco","Entreprise du secteur Textiles basée à Errachidia.","","","false","none","Textiles,Errachidia"
"Groupe Global Avenir SA","Technologie & IT","IT & Software","Casablanca","115 Av Al Qods, Casablanca, Morocco","Entreprise du secteur IT & Software basée à Casablanca.","","","false","none","IT & Software,Casablanca"
"Vertex Technologies Meknès","Services Professionnels","Maintenance Services","Meknès","133 Bd Abdelmoumen, Meknès, Morocco","Entreprise du secteur Maintenance Services basée à Meknès.","","","false","none","Maintenance Services,Meknès"
"Al Maghrib Engineering Larache","Services Professionnels","Maintenance Services","Larache","135 Av Hassan II, Larache, Morocco","Entreprise du secteur Maintenance Services basée à Larache.","","","false","none","Maintenance Services,Larache"
"Al Cleaning Services Engineering","Services Professionnels","Cleaning Services","Tanger","4 Bd Abdelmoumen, Tanger, Morocco","Entreprise du secteur Cleaning Services basée à Tanger.","","","false","none","Cleaning Services,Tanger"
"Omega Security Services Industries","Services Professionnels","Security Services","Marrakech","75 Bd Mohammed V, Marrakech, Morocco","Entreprise du secteur Security Services basée à Marrakech.","","","false","none","Security Services,Marrakech"
"Al Wifaq Print Tétouan","Énergie & Environnement","Energy","Tétouan","152 Av Mohammed VI, Tétouan, Morocco","Entreprise du secteur Energy basée à Tétouan.","","","false","none","Energy,Tétouan"
"Groupe Sahara Media Ltd.","Hôtels & Hébergement","Hospitality","Mohammedia","86 Av Fal Ould Oumeir, Mohammedia, Morocco","Entreprise du secteur Hospitality basée à Mohammedia.","","","false","none","Hospitality,Mohammedia"
"Amazigh Security Services Services","Services Professionnels","Security Services","Khouribga","146 Av Hassan II, Khouribga, Morocco","Entreprise du secteur Security Services basée à Khouribga.","","","false","none","Security Services,Khouribga"
"Nour Park Partenaires","Industrie & Chimie","Pharmaceuticals","Settat","37 Rue Ibn Sina, Settat, Morocco","Entreprise du secteur Pharmaceuticals basée à Settat.","","","false","none","Pharmaceuticals,Settat"
"Al Manar Consulting Group","Services Professionnels","Consulting","Berkane","180 Av Fal Ould Oumeir, Berkane, Morocco","Entreprise du secteur Consulting basée à Berkane.","","","false","none","Consulting,Berkane"
"Al Market SARL AU","Transport & Logistique","Logistics & Transport","Berkane","58 Av Al Qods, Berkane, Morocco","Entreprise du secteur Logistics & Transport basée à Berkane.","","","false","none","Logistics & Transport,Berkane"
"Al Kheir Systems SAS","Distribution & Commerce","Import/Export","Marrakech","87 Av Hassan II, Marrakech, Morocco","Entreprise du secteur Import/Export basée à Marrakech.","","","false","none","Import/Export,Marrakech"
"Global Nova Larache Industry","Banque & Finance","Accounting & Audit","Larache","83 Bd Mohammed V, Larache, Morocco","Entreprise du secteur Accounting & Audit basée à Larache.","","","false","none","Accounting & Audit,Larache"
"Al Amal Hotel Co.","Banque & Finance","Accounting & Audit","La�youne","41 Bd Moulay Ismail, La�youne, Morocco","Entreprise du secteur Accounting & Audit basée à La�youne.","","","false","none","Accounting & Audit,La�youne"
"Maroc BPO / Call Center Partners","Centres d'Appel & BPO","BPO / Call Center","Guelmim","23 Bd Zerktouni, Guelmim, Morocco","Entreprise du secteur BPO / Call Center basée à Guelmim.","","","false","none","BPO / Call Center,Guelmim"
"Al Atlas Digital Casablanca","Services Professionnels","Marketing & Advertising","Casablanca","112 Rue Al Massira, Casablanca, Morocco","Entreprise du secteur Marketing & Advertising basée à Casablanca.","","","false","none","Marketing & Advertising,Casablanca"
"Marocain Avenir Academy","Technologie & IT","Telecom","Kenitra","84 Bd Moulay Ismail, Kenitra, Morocco","Entreprise du secteur Telecom basée à Kenitra.","","","false","none","Telecom,Kenitra"
"Al Baraka Group SARL","Industrie & Chimie","Printing & Packaging","Khouribga","56 Rue Al Massira, Khouribga, Morocco","Entreprise du secteur Printing & Packaging basée à Khouribga.","","","false","none","Printing & Packaging,Khouribga"
"Agadir Partners Ltd.","Industrie & Chimie","Manufacturing","Temara","53 Bd Mohammed V, Temara, Morocco","Entreprise du secteur Manufacturing basée à Temara.","","","false","none","Manufacturing,Temara"
"Groupe Al Bahja Nova SA","Distribution & Commerce","Import/Export","Agadir","180 Bd Abdelmoumen, Agadir, Morocco","Entreprise du secteur Import/Export basée à Agadir.","","","false","none","Import/Export,Agadir"
"Casaworks Clinic SARL","Industrie & Chimie","Manufacturing","Marrakech","197 Av Fal Ould Oumeir, Marrakech, Morocco","Entreprise du secteur Manufacturing basée à Marrakech.","","","false","none","Manufacturing,Marrakech"
"Al Wifaq Groupe Taza","Industrie & Chimie","Textiles","Taza","82 Bd Zerktouni, Taza, Morocco","Entreprise du secteur Textiles basée à Taza.","","","false","none","Textiles,Taza"
"Al Baraka Care Maintenance","Banque & Finance","Banking","Mohammedia","115 Bd Abdelmoumen, Mohammedia, Morocco","Entreprise du secteur Banking basée à Mohammedia.","","","false","none","Banking,Mohammedia"
"Rabat Engineering Kenitra","Industrie & Chimie","Printing & Packaging","Kenitra","193 Bd Abdelmoumen, Kenitra, Morocco","Entreprise du secteur Printing & Packaging basée à Kenitra.","","","false","none","Printing & Packaging,Kenitra"
"Groupe Al Kheir Park SARL AU","Industrie & Chimie","Mining","Nador","20 Bd Moulay Ismail, Nador, Morocco","Entreprise du secteur Mining basée à Nador.","","","false","none","Mining,Nador"
"Omega Real Estate Partenaires","Immobilier & Construction","Real Estate","Béni Mellal","132 Rue Moulay Youssef, Béni Mellal, Morocco","Entreprise du secteur Real Estate basée à Béni Mellal.","","","false","none","Real Estate,Béni Mellal"
"Rabat Direct Nador Partners","Industrie & Chimie","Agriculture","Nador","88 Av Al Qods, Nador, Morocco","Entreprise du secteur Agriculture basée à Nador.","","","false","none","Agriculture,Nador"
"Omega Labs Béni Mellal","Immobilier & Construction","Construction","Béni Mellal","76 Av Fal Ould Oumeir, Béni Mellal, Morocco","Entreprise du secteur Construction basée à Béni Mellal.","","","false","none","Construction,Béni Mellal"
"Union Fusion Holding","Services Professionnels","Consulting","Marrakech","107 Av Al Qods, Marrakech, Morocco","Entreprise du secteur Consulting basée à Marrakech.","","","false","none","Consulting,Marrakech"
"Groupe Market Larache","Distribution & Commerce","Retail","Larache","24 Bd Moulay Ismail, Larache, Morocco","Entreprise du secteur Retail basée à Larache.","","","false","none","Retail,Larache"
"Dar Al Connect Consulting","Énergie & Environnement","Energy","Casablanca","177 Av Mohammed VI, Casablanca, Morocco","Entreprise du secteur Energy basée à Casablanca.","","","false","none","Energy,Casablanca"
"Casa Resort Errachidia","Industrie & Chimie","Pharmaceuticals","Errachidia","74 Bd Moulay Ismail, Errachidia, Morocco","Entreprise du secteur Pharmaceuticals basée à Errachidia.","","","false","none","Pharmaceuticals,Errachidia"
"Elite Banking Immobilier","Banque & Finance","Banking","Mohammedia","2 Rue Moulay Youssef, Mohammedia, Morocco","Entreprise du secteur Banking basée à Mohammedia.","","","false","none","Banking,Mohammedia"
"Al Nour Media Distribution","Technologie & IT","Telecom","El Jadida","164 Av Mohammed VI, El Jadida, Morocco","Entreprise du secteur Telecom basée à El Jadida.","","","false","none","Telecom,El Jadida"
"Groupe Al Ibtikar Capital SAS","Services Professionnels","Engineering","Agadir","44 Bd Zerktouni, Agadir, Morocco","Entreprise du secteur Engineering basée à Agadir.","","","false","none","Engineering,Agadir"
"Premium Sud Industry","Distribution & Commerce","E-commerce","Casablanca","69 Rue Al Massira, Casablanca, Morocco","Entreprise du secteur E-commerce basée à Casablanca.","","","false","none","E-commerce,Casablanca"
"Orient Royal Dakhla Construction","Industrie & Chimie","Pharmaceuticals","Dakhla","166 Av Hassan II, Dakhla, Morocco","Entreprise du secteur Pharmaceuticals basée à Dakhla.","","","false","none","Pharmaceuticals,Dakhla"
"Al Massar Construction SARL","Services Professionnels","Engineering","Guelmim","66 Bd Mohammed V, Guelmim, Morocco","Entreprise du secteur Engineering basée à Guelmim.","","","false","none","Engineering,Guelmim"
"Dar Print SARL AU","Services Professionnels","Legal Services","Ifrane","136 Av Al Qods, Ifrane, Morocco","Entreprise du secteur Legal Services basée à Ifrane.","","","false","none","Legal Services,Ifrane"
"Ibn Maintenance Co.","Services Professionnels","Engineering","La�youne","90 Bd Zerktouni, La�youne, Morocco","Entreprise du secteur Engineering basée à La�youne.","","","false","none","Engineering,La�youne"
"Al Bahja Academy Casablanca","Énergie & Environnement","Energy","Casablanca","133 Bd Mohammed V, Casablanca, Morocco","Entreprise du secteur Energy basée à Casablanca.","","","false","none","Energy,Casablanca"
"Nour Impact Immobilier","Banque & Finance","Accounting & Audit","Taza","31 Bd Moulay Ismail, Taza, Morocco","Entreprise du secteur Accounting & Audit basée à Taza.","","","false","none","Accounting & Audit,Taza"
