"name","category","subcategory","city","location","description","phone","website","is_premium","tier","tags"
"Dar Al Express Transport","Technologie & IT","Telecom","Ifrane","42 Av Al Qods, Ifrane, Morocco","Entreprise du secteur Telecom basée à Ifrane.","","","false","none","Telecom,Ifrane"
"Al Fath Express Oujda Partenaires","Industrie & Chimie","Mining","Oujda","95 Av Al Qods, Oujda, Morocco","Entreprise du secteur Mining basée à Oujda.","","","false","none","Mining,Oujda"
"Groupe Premium Connect SAS","Industrie & Chimie","Printing & Packaging","Béni Mellal","96 Bd Abdelmoumen, Béni Mellal, Morocco","Entreprise du secteur Printing & Packaging basée à Béni Mellal.","","","false","none","Printing & Packaging,Béni Mellal"
"Ibn Trade Temara Trading","Distribution & Commerce","Import/Export","Temara","155 Av Mohammed VI, Temara, Morocco","Entreprise du secteur Import/Export basée à Temara.","","","false","none","Import/Export,Temara"
"Groupe Al Maghrib Care SARL AU","Immobilier & Construction","Real Estate","Casablanca","73 Av Mohammed VI, Casablanca, Morocco","Entreprise du secteur Real Estate basée à Casablanca.","","","false","none","Real Estate,Casablanca"
"Al Ibtikar Logistics Hotel","Transport & Logistique","Logistics & Transport","Agadir","143 Bd Moulay Ismail, Agadir, Morocco","Entreprise du secteur Logistics & Transport basée à Agadir.","","","false","none","Logistics & Transport,Agadir"
"Groupe Agadir Build SARL AU","Technologie & IT","Telecom","Kenitra","179 Av Hassan II, Kenitra, Morocco","Entreprise du secteur Telecom basée à Kenitra.","","","false","none","Telecom,Kenitra"
"Al Baraka Textiles Foods","Industrie & Chimie","Textiles","Rabat","13 Bd Mohammed V, Rabat, Morocco","Entreprise du secteur Textiles basée à Rabat.","","","false","none","Textiles,Rabat"
"Fes E-commerce Consulting","Distribution & Commerce","E-commerce","Guelmim","184 Rue Ibn Sina, Guelmim, Morocco","Entreprise du secteur E-commerce basée à Guelmim.","","","false","none","E-commerce,Guelmim"
"Tanger Foods SARL","Distribution & Commerce","Food & Beverage","Tanger","19 Bd Anfa, Tanger, Morocco","Entreprise du secteur Food & Beverage basée à Tanger.","","","false","none","Food & Beverage,Tanger"
"Union Labs Safi","Technologie & IT","Telecom","Safi","102 Av Al Qods, Safi, Morocco","Entreprise du secteur Telecom basée à Safi.","","","false","none","Telecom,Safi"
"Andalous Groupe SAS","Services Professionnels","Security Services","El Jadida","18 Bd Abdelmoumen, El Jadida, Morocco","Entreprise du secteur Security Services basée à El Jadida.","","","false","none","Security Services,El Jadida"
"Al Atlas Transport Safi","Industrie & Chimie","Printing & Packaging","Safi","37 Bd Anfa, Safi, Morocco","Entreprise du secteur Printing & Packaging basée à Safi.","","","false","none","Printing & Packaging,Safi"
"Global Media Academy","Industrie & Chimie","Printing & Packaging","Guelmim","143 Av Hassan II, Guelmim, Morocco","Entreprise du secteur Printing & Packaging basée à Guelmim.","","","false","none","Printing & Packaging,Guelmim"
"Dar Hospitality Industries","Hôtels & Hébergement","Hospitality","Dakhla","132 Av Mohammed VI, Dakhla, Morocco","Entreprise du secteur Hospitality basée à Dakhla.","","","false","none","Hospitality,Dakhla"
"Al Wifaq Université Privée SA","Hôtels & Hébergement","Hospitality","Ksar El Kebir","65 Rue Moulay Youssef, Ksar El Kebir, Morocco","Entreprise du secteur Hospitality basée à Ksar El Kebir.","","","false","none","Hospitality,Ksar El Kebir"
"Dar Resort Mohammedia","Technologie & IT","Telecom","Mohammedia","149 Bd Moulay Ismail, Mohammedia, Morocco","Entreprise du secteur Telecom basée à Mohammedia.","","","false","none","Telecom,Mohammedia"
"Al Manar Pharmaceuticals Pharma","Industrie & Chimie","Pharmaceuticals","Nador","36 Av Mohammed VI, Nador, Morocco","Entreprise du secteur Pharmaceuticals basée à Nador.","","","false","none","Pharmaceuticals,Nador"
"Nour Technologies SARL AU","Services Professionnels","Maintenance Services","La�youne","124 Bd Mohammed V, La�youne, Morocco","Entreprise du secteur Maintenance Services basée à La�youne.","","","false","none","Maintenance Services,La�youne"
"Al Nour Express Technologies","Banque & Finance","Accounting & Audit","Larache","24 Bd Moulay Ismail, Larache, Morocco","Entreprise du secteur Accounting & Audit basée à Larache.","","","false","none","Accounting & Audit,Larache"
"Marocain Group Oujda","Distribution & Commerce","Retail","Oujda","192 Av Al Qods, Oujda, Morocco","Entreprise du secteur Retail basée à Oujda.","","","false","none","Retail,Oujda"
"Groupe Andalous Prime SARL","Industrie & Chimie","Manufacturing","La�youne","59 Av Al Qods, La�youne, Morocco","Entreprise du secteur Manufacturing basée à La�youne.","","","false","none","Manufacturing,La�youne"
"Elite Services Meknès","Distribution & Commerce","Retail","Meknès","177 Av Al Qods, Meknès, Morocco","Entreprise du secteur Retail basée à Meknès.","","","false","none","Retail,Meknès"
"Elite Academy Co.","Services Professionnels","Legal Services","Safi","150 Bd Moulay Ismail, Safi, Morocco","Entreprise du secteur Legal Services basée à Safi.","","","false","none","Legal Services,Safi"
"Al Nour Innov Transport","Énergie & Environnement","Energy","Meknès","60 Bd Moulay Ismail, Meknès, Morocco","Entreprise du secteur Energy basée à Meknès.","","","false","none","Energy,Meknès"
"Tanger Green Logistique","Distribution & Commerce","Retail","Marrakech","128 Rue Al Massira, Marrakech, Morocco","Entreprise du secteur Retail basée à Marrakech.","","","false","none","Retail,Marrakech"
"Agadir Ingénierie Kenitra","Industrie & Chimie","Agriculture","Kenitra","53 Bd Abdelmoumen, Kenitra, Morocco","Entreprise du secteur Agriculture basée à Kenitra.","","","false","none","Agriculture,Kenitra"
"Al Avenir Taza Trading","Centres d'Appel & BPO","BPO / Call Center","Taza","125 Bd Mohammed V, Taza, Morocco","Entreprise du secteur BPO / Call Center basée à Taza.","","","false","none","BPO / Call Center,Taza"
"Groupe Rif Park SA","Technologie & IT","IT & Software","Béni Mellal","90 Av Al Qods, Béni Mellal, Morocco","Entreprise du secteur IT & Software basée à Béni Mellal.","","","false","none","IT & Software,Béni Mellal"
"Horizon Prime Trading","Immobilier & Construction","Real Estate","Guelmim","100 Av Mohammed VI, Guelmim, Morocco","Entreprise du secteur Real Estate basée à Guelmim.","","","false","none","Real Estate,Guelmim"
"Al Nour Media Nettoyage","Industrie & Chimie","Textiles","Tétouan","14 Av Mohammed VI, Tétouan, Morocco","Entreprise du secteur Textiles basée à Tétouan.","","","false","none","Textiles,Tétouan"
"Maghreb Store Tanger","Services Professionnels","Security Services","Tanger","131 Av Mohammed VI, Tanger, Morocco","Entreprise du secteur Security Services basée à Tanger.","","","false","none","Security Services,Tanger"
"Global Pro Agadir Industry","Banque & Finance","Insurance","Agadir","120 Bd Moulay Ismail, Agadir, Morocco","Entreprise du secteur Insurance basée à Agadir.","","","false","none","Insurance,Agadir"
"Groupe Premium Avenir Co.","Services Professionnels","Legal Services","Casablanca","30 Bd Abdelmoumen, Casablanca, Morocco","Entreprise du secteur Legal Services basée à Casablanca.","","","false","none","Legal Services,Casablanca"
"Al Atlas Pharma SARL AU","Centres d'Appel & BPO","BPO / Call Center","Béni Mellal","147 Bd Moulay Ismail, Béni Mellal, Morocco","Entreprise du secteur BPO / Call Center basée à Béni Mellal.","","","false","none","BPO / Call Center,Béni Mellal"
"Groupe Al Manar Smart SARL AU","Transport & Logistique","Logistics & Transport","Meknès","82 Av Al Qods, Meknès, Morocco","Entreprise du secteur Logistics & Transport basée à Meknès.","","","false","none","Logistics & Transport,Meknès"
"Rif Pro Clinic","Banque & Finance","Banking","Khouribga","166 Rue Al Massira, Khouribga, Morocco","Entreprise du secteur Banking basée à Khouribga.","","","false","none","Banking,Khouribga"
"Al Amal Security Services Groupe","Services Professionnels","Security Services","Béni Mellal","71 Av Mohammed VI, Béni Mellal, Morocco","Entreprise du secteur Security Services basée à Béni Mellal.","","","false","none","Security Services,Béni Mellal"
"Horizon Direct Store","Distribution & Commerce","E-commerce","Dakhla","118 Bd Abdelmoumen, Dakhla, Morocco","Entreprise du secteur E-commerce basée à Dakhla.","","","false","none","E-commerce,Dakhla"
"Nour Labs Agadir","Immobilier & Construction","Construction","Agadir","185 Bd Moulay Ismail, Agadir, Morocco","Entreprise du secteur Construction basée à Agadir.","","","false","none","Construction,Agadir"
"Al Bahja Express Berkane Packaging","Banque & Finance","Banking","Berkane","2 Bd Mohammed V, Berkane, Morocco","Entreprise du secteur Banking basée à Berkane.","","","false","none","Banking,Berkane"
"Al Waha Conseil Salé","Services Professionnels","Legal Services","Salé","12 Bd Zerktouni, Salé, Morocco","Entreprise du secteur Legal Services basée à Salé.","","","false","none","Legal Services,Salé"
"Groupe Print Ltd.","Distribution & Commerce","E-commerce","Fès","49 Av Hassan II, Fès, Morocco","Entreprise du secteur E-commerce basée à Fès.","","","false","none","E-commerce,Fès"
"Maroc City Tétouan Centre","Services Professionnels","Engineering","Tétouan","79 Av Fal Ould Oumeir, Tétouan, Morocco","Entreprise du secteur Engineering basée à Tétouan.","","","false","none","Engineering,Tétouan"
"Agadir Trade Béni Mellal Groupe","Technologie & IT","IT & Software","Béni Mellal","32 Av Hassan II, Béni Mellal, Morocco","Entreprise du secteur IT & Software basée à Béni Mellal.","","","false","none","IT & Software,Béni Mellal"
"Groupe Al Amal Direct SARL AU","Hôtels & Hébergement","Hospitality","Kenitra","148 Av Mohammed VI, Kenitra, Morocco","Entreprise du secteur Hospitality basée à Kenitra.","","","false","none","Hospitality,Kenitra"
"Al Fath Green Market","Industrie & Chimie","Printing & Packaging","Tétouan","25 Rue Ibn Sina, Tétouan, Morocco","Entreprise du secteur Printing & Packaging basée à Tétouan.","","","false","none","Printing & Packaging,Tétouan"
"Horizon IT Trading","Technologie & IT","IT & Software","Taza","178 Rue Al Massira, Taza, Morocco","Entreprise du secteur IT & Software basée à Taza.","","","false","none","IT & Software,Taza"
"Groupe Al Manar Marina Ltd.","Immobilier & Construction","Real Estate","Berkane","67 Rue Ibn Sina, Berkane, Morocco","Entreprise du secteur Real Estate basée à Berkane.","","","false","none","Real Estate,Berkane"
"Atlas Centre Safi","Santé & Bien-être","Healthcare","Safi","160 Av Hassan II, Safi, Morocco","Entreprise du secteur Healthcare basée à Safi.","","","false","none","Healthcare,Safi"
"Groupe Plus Engineering","Distribution & Commerce","Retail","Ifrane","185 Av Fal Ould Oumeir, Ifrane, Morocco","Entreprise du secteur Retail basée à Ifrane.","","","false","none","Retail,Ifrane"
"Al Systems SARL","Distribution & Commerce","Food & Beverage","Taza","31 Rue Moulay Youssef, Taza, Morocco","Entreprise du secteur Food & Beverage basée à Taza.","","","false","none","Food & Beverage,Taza"
"Orient Clinic Mohammedia","Centres d'Appel & BPO","BPO / Call Center","Mohammedia","17 Bd Zerktouni, Mohammedia, Morocco","Entreprise du secteur BPO / Call Center basée à Mohammedia.","","","false","none","BPO / Call Center,Mohammedia"
"Nova Build Tanger Systems","Immobilier & Construction","Real Estate","Tanger","101 Av Mohammed VI, Tanger, Morocco","Entreprise du secteur Real Estate basée à Tanger.","","","false","none","Real Estate,Tanger"
"Dar Industry SA","Services Professionnels","Legal Services","Larache","120 Rue Al Massira, Larache, Morocco","Entreprise du secteur Legal Services basée à Larache.","","","false","none","Legal Services,Larache"
"Orient Sud Academy","Banque & Finance","Insurance","Salé","23 Av Mohammed VI, Salé, Morocco","Entreprise du secteur Insurance basée à Salé.","","","false","none","Insurance,Salé"
"Ibn Care Nettoyage","Santé & Bien-être","Healthcare","Guelmim","167 Bd Abdelmoumen, Guelmim, Morocco","Entreprise du secteur Healthcare basée à Guelmim.","","","false","none","Healthcare,Guelmim"
"Ibn Direct Pharma","Services Professionnels","Security Services","Rabat","55 Bd Zerktouni, Rabat, Morocco","Entreprise du secteur Security Services basée à Rabat.","","","false","none","Security Services,Rabat"
"Al Yassir Retail School","Distribution & Commerce","Retail","Tétouan","15 Bd Moulay Ismail, Tétouan, Morocco","Entreprise du secteur Retail basée à Tétouan.","","","false","none","Retail,Tétouan"
"Groupe Al Yassir City SARL","Santé & Bien-être","Healthcare","Nador","178 Bd Anfa, Nador, Morocco","Entreprise du secteur Healthcare basée à Nador.","","","false","none","Healthcare,Nador"
"Groupe Groupe Plus SARL","Industrie & Chimie","Textiles","Safi","62 Av Mohammed VI, Safi, Morocco","Entreprise du secteur Textiles basée à Safi.","","","false","none","Textiles,Safi"
"Al Baraka Media Partenaires","Industrie & Chimie","Printing & Packaging","Larache","193 Av Fal Ould Oumeir, Larache, Morocco","Entreprise du secteur Printing & Packaging basée à Larache.","","","false","none","Printing & Packaging,Larache"
"Atlas Food Resort","Distribution & Commerce","Food & Beverage","El Jadida","78 Rue Al Massira, El Jadida, Morocco","Entreprise du secteur Food & Beverage basée à El Jadida.","","","false","none","Food & Beverage,El Jadida"
"Maghreb Hotel SARL AU","Transport & Logistique","Logistics & Transport","Khemisset","40 Av Al Qods, Khemisset, Morocco","Entreprise du secteur Logistics & Transport basée à Khemisset.","","","false","none","Logistics & Transport,Khemisset"
