"name","category","subcategory","city","location","description","phone","website","is_premium","tier","tags"
"Al Kheir Impact Berkane Resort","Éducation & Formation","Education","Berkane","61 Rue Al Massira, Berkane, Morocco","Entreprise du secteur Education basée à Berkane.","","","false","none","Education,Berkane"
"Groupe Atlas Tech Co.","Industrie & Chimie","Automotive","Fès","17 Bd Moulay Ismail, Fès, Morocco","Entreprise du secteur Automotive basée à Fès.","","","false","none","Automotive,Fès"
"Agadir City Centre","Industrie & Chimie","Textiles","Meknès","10 Av Hassan II, Meknès, Morocco","Entreprise du secteur Textiles basée à Meknès.","","","false","none","Textiles,Meknès"
"Rabat Fusion Resort","Services Professionnels","Consulting","Nador","84 Rue Ibn Sina, Nador, Morocco","Entreprise du secteur Consulting basée à Nador.","","","false","none","Consulting,Nador"
"Premium School Mohammedia","Distribution & Commerce","Retail","Mohammedia","52 Bd Mohammed V, Mohammedia, Morocco","Entreprise du secteur Retail basée à Mohammedia.","","","false","none","Retail,Mohammedia"
"Apex Manufacturing Conseil","Industrie & Chimie","Manufacturing","Rabat","164 Bd Zerktouni, Rabat, Morocco","Entreprise du secteur Manufacturing basée à Rabat.","","","false","none","Manufacturing,Rabat"
"Agadir Tech School","Transport & Logistique","Logistics & Transport","Agadir","84 Av Fal Ould Oumeir, Agadir, Morocco","Entreprise du secteur Logistics & Transport basée à Agadir.","","","false","none","Logistics & Transport,Agadir"
"Groupe Groupe Impact SA","Industrie & Chimie","Textiles","Casablanca","158 Av Hassan II, Casablanca, Morocco","Entreprise du secteur Textiles basée à Casablanca.","","","false","none","Textiles,Casablanca"
"Groupe Manufacturing Digital","Industrie & Chimie","Manufacturing","Khouribga","104 Av Mohammed VI, Khouribga, Morocco","Entreprise du secteur Manufacturing basée à Khouribga.","","","false","none","Manufacturing,Khouribga"
"Omega Build Mohammedia Université Privée","Services Professionnels","Cleaning Services","Mohammedia","93 Rue Moulay Youssef, Mohammedia, Morocco","Entreprise du secteur Cleaning Services basée à Mohammedia.","","","false","none","Cleaning Services,Mohammedia"
"Al Atlas Groupe Co.","Hôtels & Hébergement","Hospitality","Salé","64 Rue Moulay Youssef, Salé, Morocco","Entreprise du secteur Hospitality basée à Salé.","","","false","none","Hospitality,Salé"
"Al Atlas Trading Guelmim","Hôtels & Hébergement","Hospitality","Guelmim","167 Bd Zerktouni, Guelmim, Morocco","Entreprise du secteur Hospitality basée à Guelmim.","","","false","none","Hospitality,Guelmim"
"Marocain Innov Holding","Immobilier & Construction","Construction","Tanger","114 Rue Ibn Sina, Tanger, Morocco","Entreprise du secteur Construction basée à Tanger.","","","false","none","Construction,Tanger"
"Groupe Global Care SA","Hôtels & Hébergement","Hospitality","Fès","126 Rue Al Massira, Fès, Morocco","Entreprise du secteur Hospitality basée à Fès.","","","false","none","Hospitality,Fès"
"Marrakech Printing Sécurité","Industrie & Chimie","Printing & Packaging","Marrakech","48 Bd Anfa, Marrakech, Morocco","Entreprise du secteur Printing & Packaging basée à Marrakech.","","","false","none","Printing & Packaging,Marrakech"
"Nova Industries Guelmim","Technologie & IT","Telecom","Guelmim","11 Av Hassan II, Guelmim, Morocco","Entreprise du secteur Telecom basée à Guelmim.","","","false","none","Telecom,Guelmim"
"Global Store Tanger","Services Professionnels","Marketing & Advertising","Tanger","77 Bd Moulay Ismail, Tanger, Morocco","Entreprise du secteur Marketing & Advertising basée à Tanger.","","","false","none","Marketing & Advertising,Tanger"
"Amazigh Royal Trading","Services Professionnels","Engineering","Berkane","103 Av Al Qods, Berkane, Morocco","Entreprise du secteur Engineering basée à Berkane.","","","false","none","Engineering,Berkane"
"Al Atlas Transport Ltd.","Services Professionnels","Consulting","Rabat","34 Rue Moulay Youssef, Rabat, Morocco","Entreprise du secteur Consulting basée à Rabat.","","","false","none","Consulting,Rabat"
"Al Kheir Engineering Industries","Services Professionnels","Engineering","Khemisset","159 Av Mohammed VI, Khemisset, Morocco","Entreprise du secteur Engineering basée à Khemisset.","","","false","none","Engineering,Khemisset"
"Rif Tech Casablanca Store","Services Professionnels","Engineering","Casablanca","105 Bd Zerktouni, Casablanca, Morocco","Entreprise du secteur Engineering basée à Casablanca.","","","false","none","Engineering,Casablanca"
"Casaworks Clinic Béni Mellal","Banque & Finance","Insurance","Béni Mellal","74 Bd Zerktouni, Béni Mellal, Morocco","Entreprise du secteur Insurance basée à Béni Mellal.","","","false","none","Insurance,Béni Mellal"
"Elite Eco Béni Mellal Université Privée","Industrie & Chimie","Pharmaceuticals","Béni Mellal","42 Av Mohammed VI, Béni Mellal, Morocco","Entreprise du secteur Pharmaceuticals basée à Béni Mellal.","","","false","none","Pharmaceuticals,Béni Mellal"
"Al Fath Sud Centre","Industrie & Chimie","Mining","Kenitra","193 Bd Abdelmoumen, Kenitra, Morocco","Entreprise du secteur Mining basée à Kenitra.","","","false","none","Mining,Kenitra"
"Atlas Education School","Éducation & Formation","Education","El Jadida","90 Bd Zerktouni, El Jadida, Morocco","Entreprise du secteur Education basée à El Jadida.","","","false","none","Education,El Jadida"
"Premium Food Group","Distribution & Commerce","Food & Beverage","Settat","51 Av Fal Ould Oumeir, Settat, Morocco","Entreprise du secteur Food & Beverage basée à Settat.","","","false","none","Food & Beverage,Settat"
"Al Telecom Partners","Technologie & IT","Telecom","Khouribga","70 Av Fal Ould Oumeir, Khouribga, Morocco","Entreprise du secteur Telecom basée à Khouribga.","","","false","none","Telecom,Khouribga"
"Groupe Omega Sud SARL AU","Éducation & Formation","Education","Nador","115 Rue Moulay Youssef, Nador, Morocco","Entreprise du secteur Education basée à Nador.","","","false","none","Education,Nador"
"Al Ibtikar Market Errachidia","Services Professionnels","Security Services","Errachidia","136 Rue Moulay Youssef, Errachidia, Morocco","Entreprise du secteur Security Services basée à Errachidia.","","","false","none","Security Services,Errachidia"
"Dar Media Université Privée","Services Professionnels","Marketing & Advertising","Kenitra","178 Bd Anfa, Kenitra, Morocco","Entreprise du secteur Marketing & Advertising basée à Kenitra.","","","false","none","Marketing & Advertising,Kenitra"
"Groupe Al Amal Media SA","Banque & Finance","Insurance","Guelmim","151 Bd Mohammed V, Guelmim, Morocco","Entreprise du secteur Insurance basée à Guelmim.","","","false","none","Insurance,Guelmim"
"Elite Print SAS","Industrie & Chimie","Mining","Salé","89 Bd Mohammed V, Salé, Morocco","Entreprise du secteur Mining basée à Salé.","","","false","none","Mining,Salé"
"Al Amal Real Estate Maintenance","Immobilier & Construction","Real Estate","Nador","6 Av Al Qods, Nador, Morocco","Entreprise du secteur Real Estate basée à Nador.","","","false","none","Real Estate,Nador"
"Groupe Media Université Privée","Distribution & Commerce","Food & Beverage","Ouarzazate","175 Rue Al Massira, Ouarzazate, Morocco","Entreprise du secteur Food & Beverage basée à Ouarzazate.","","","false","none","Food & Beverage,Ouarzazate"
"Groupe Al Moutamayyiz Express SARL","Hôtels & Hébergement","Hospitality","Nador","154 Bd Abdelmoumen, Nador, Morocco","Entreprise du secteur Hospitality basée à Nador.","","","false","none","Hospitality,Nador"
"Marrakech Media Sécurité","Services Professionnels","Cleaning Services","Larache","155 Av Mohammed VI, Larache, Morocco","Entreprise du secteur Cleaning Services basée à Larache.","","","false","none","Cleaning Services,Larache"
"Groupe Atlas Capital SAS","Banque & Finance","Insurance","Casablanca","164 Bd Mohammed V, Casablanca, Morocco","Entreprise du secteur Insurance basée à Casablanca.","","","false","none","Insurance,Casablanca"
"Groupe Sahara City Ltd.","Services Professionnels","Security Services","Safi","65 Bd Zerktouni, Safi, Morocco","Entreprise du secteur Security Services basée à Safi.","","","false","none","Security Services,Safi"
"Nour Mining Labs","Industrie & Chimie","Mining","Khouribga","69 Rue Al Massira, Khouribga, Morocco","Entreprise du secteur Mining basée à Khouribga.","","","false","none","Mining,Khouribga"
"Al Wifaq Group SARL AU","Distribution & Commerce","E-commerce","Mohammedia","77 Av Hassan II, Mohammedia, Morocco","Entreprise du secteur E-commerce basée à Mohammedia.","","","false","none","E-commerce,Mohammedia"
"Rif Centre Tanger Resort","Distribution & Commerce","Import/Export","Tanger","57 Av Mohammed VI, Tanger, Morocco","Entreprise du secteur Import/Export basée à Tanger.","","","false","none","Import/Export,Tanger"
"Elite Foods Nador","Banque & Finance","Banking","Nador","41 Bd Mohammed V, Nador, Morocco","Entreprise du secteur Banking basée à Nador.","","","false","none","Banking,Nador"
"Groupe Dynamiq Marina SA","Services Professionnels","Security Services","Rabat","46 Rue Al Massira, Rabat, Morocco","Entreprise du secteur Security Services basée à Rabat.","","","false","none","Security Services,Rabat"
"Al Fath IT Université Privée","Technologie & IT","IT & Software","Taza","51 Bd Mohammed V, Taza, Morocco","Entreprise du secteur IT & Software basée à Taza.","","","false","none","IT & Software,Taza"
"Rabat Build Consulting","Industrie & Chimie","Pharmaceuticals","Berkane","149 Rue Moulay Youssef, Berkane, Morocco","Entreprise du secteur Pharmaceuticals basée à Berkane.","","","false","none","Pharmaceuticals,Berkane"
"Groupe Atlas Tech SA","Services Professionnels","Engineering","Nador","75 Bd Zerktouni, Nador, Morocco","Entreprise du secteur Engineering basée à Nador.","","","false","none","Engineering,Nador"
"Al Fath Services Tétouan","Industrie & Chimie","Pharmaceuticals","Tétouan","155 Bd Moulay Ismail, Tétouan, Morocco","Entreprise du secteur Pharmaceuticals basée à Tétouan.","","","false","none","Pharmaceuticals,Tétouan"
"Al Amal Eco Université Privée","Industrie & Chimie","Printing & Packaging","Ouarzazate","12 Bd Anfa, Ouarzazate, Morocco","Entreprise du secteur Printing & Packaging basée à Ouarzazate.","","","false","none","Printing & Packaging,Ouarzazate"
"Sahara Construction SAS","Services Professionnels","Legal Services","Casablanca","67 Av Mohammed VI, Casablanca, Morocco","Entreprise du secteur Legal Services basée à Casablanca.","","","false","none","Legal Services,Casablanca"
"Al Yassir Print Tanger","Industrie & Chimie","Manufacturing","Tanger","187 Rue Ibn Sina, Tanger, Morocco","Entreprise du secteur Manufacturing basée à Tanger.","","","false","none","Manufacturing,Tanger"
"Groupe Al Waha Care SARL AU","Technologie & IT","IT & Software","El Jadida","100 Bd Anfa, El Jadida, Morocco","Entreprise du secteur IT & Software basée à El Jadida.","","","false","none","IT & Software,El Jadida"
"Elite Education Clinic","Éducation & Formation","Education","Fès","193 Av Hassan II, Fès, Morocco","Entreprise du secteur Education basée à Fès.","","","false","none","Education,Fès"
"Groupe Marrakech Fusion SARL AU","Distribution & Commerce","Import/Export","Kenitra","21 Rue Al Massira, Kenitra, Morocco","Entreprise du secteur Import/Export basée à Kenitra.","","","false","none","Import/Export,Kenitra"
"Groupe Dar Al Sud SARL","Services Professionnels","Engineering","Guelmim","114 Bd Mohammed V, Guelmim, Morocco","Entreprise du secteur Engineering basée à Guelmim.","","","false","none","Engineering,Guelmim"
"Groupe Al Amal Nova Co.","Technologie & IT","IT & Software","Mohammedia","35 Rue Al Massira, Mohammedia, Morocco","Entreprise du secteur IT & Software basée à Mohammedia.","","","false","none","IT & Software,Mohammedia"
"Groupe Sahara Build Ltd.","Industrie & Chimie","Mining","Oujda","27 Bd Mohammed V, Oujda, Morocco","Entreprise du secteur Mining basée à Oujda.","","","false","none","Mining,Oujda"
"Al Waha Digital Ltd.","Services Professionnels","Legal Services","Marrakech","192 Rue Al Massira, Marrakech, Morocco","Entreprise du secteur Legal Services basée à Marrakech.","","","false","none","Legal Services,Marrakech"
"Dar Trade Maintenance","Transport & Logistique","Logistics & Transport","El Jadida","154 Av Al Qods, El Jadida, Morocco","Entreprise du secteur Logistics & Transport basée à El Jadida.","","","false","none","Logistics & Transport,El Jadida"
"Omega Maintenance Services Systems","Services Professionnels","Maintenance Services","Settat","55 Rue Al Massira, Settat, Morocco","Entreprise du secteur Maintenance Services basée à Settat.","","","false","none","Maintenance Services,Settat"
"Alpha Industries Ouarzazate","Industrie & Chimie","Textiles","Ouarzazate","131 Av Fal Ould Oumeir, Ouarzazate, Morocco","Entreprise du secteur Textiles basée à Ouarzazate.","","","false","none","Textiles,Ouarzazate"
"Groupe Al Wifaq Connect SARL AU","Hôtels & Hébergement","Hospitality","Agadir","158 Rue Al Massira, Agadir, Morocco","Entreprise du secteur Hospitality basée à Agadir.","","","false","none","Hospitality,Agadir"
"Casaworks Solutions SAS","Industrie & Chimie","Mining","Errachidia","151 Av Mohammed VI, Errachidia, Morocco","Entreprise du secteur Mining basée à Errachidia.","","","false","none","Mining,Errachidia"
"Atlas Industries Kenitra","Industrie & Chimie","Pharmaceuticals","Kenitra","196 Bd Anfa, Kenitra, Morocco","Entreprise du secteur Pharmaceuticals basée à Kenitra.","","","false","none","Pharmaceuticals,Kenitra"
