"name","category","subcategory","city","location","description","phone","website","is_premium","tier","tags"
"Premium Royal Nettoyage","Technologie & IT","Telecom","Nador","19 Bd Mohammed V, Nador, Morocco","Entreprise du secteur Telecom basée à Nador.","","","false","none","Telecom,Nador"
"Al Maghrib Agriculture Market","Industrie & Chimie","Agriculture","La�youne","188 Bd Zerktouni, La�youne, Morocco","Entreprise du secteur Agriculture basée à La�youne.","","","false","none","Agriculture,La�youne"
"Al Fath School SAS","Hôtels & Hébergement","Hospitality","Khouribga","83 Bd Anfa, Khouribga, Morocco","Entreprise du secteur Hospitality basée à Khouribga.","","","false","none","Hospitality,Khouribga"
"Al Fath Pro Logistique","Énergie & Environnement","Energy","Taza","143 Av Mohammed VI, Taza, Morocco","Entreprise du secteur Energy basée à Taza.","","","false","none","Energy,Taza"
"Omega Prime Taza Resort","Immobilier & Construction","Real Estate","Taza","169 Av Fal Ould Oumeir, Taza, Morocco","Entreprise du secteur Real Estate basée à Taza.","","","false","none","Real Estate,Taza"
"Maghreb Trading SARL","Immobilier & Construction","Construction","Ifrane","1 Av Fal Ould Oumeir, Ifrane, Morocco","Entreprise du secteur Construction basée à Ifrane.","","","false","none","Construction,Ifrane"
"Fes Consulting Centre","Services Professionnels","Consulting","Temara","83 Rue Moulay Youssef, Temara, Morocco","Entreprise du secteur Consulting basée à Temara.","","","false","none","Consulting,Temara"
"Groupe Agadir Direct Co.","Technologie & IT","Telecom","El Jadida","151 Av Fal Ould Oumeir, El Jadida, Morocco","Entreprise du secteur Telecom basée à El Jadida.","","","false","none","Telecom,El Jadida"
"Marocain Prestige Distribution","Services Professionnels","Security Services","Oujda","53 Av Hassan II, Oujda, Morocco","Entreprise du secteur Security Services basée à Oujda.","","","false","none","Security Services,Oujda"
"Groupe Maghreb Impact Co.","Énergie & Environnement","Energy","Ouarzazate","121 Bd Abdelmoumen, Ouarzazate, Morocco","Entreprise du secteur Energy basée à Ouarzazate.","","","false","none","Energy,Ouarzazate"
"Al Kheir Build Systems","Services Professionnels","Engineering","Ksar El Kebir","82 Bd Mohammed V, Ksar El Kebir, Morocco","Entreprise du secteur Engineering basée à Ksar El Kebir.","","","false","none","Engineering,Ksar El Kebir"
"Marrakech Nova Oujda Academy","Industrie & Chimie","Pharmaceuticals","Oujda","30 Av Fal Ould Oumeir, Oujda, Morocco","Entreprise du secteur Pharmaceuticals basée à Oujda.","","","false","none","Pharmaceuticals,Oujda"
"Groupe Services SARL","Banque & Finance","Insurance","Guelmim","47 Bd Zerktouni, Guelmim, Morocco","Entreprise du secteur Insurance basée à Guelmim.","","","false","none","Insurance,Guelmim"
"Casa Smart Packaging","Industrie & Chimie","Agriculture","Khouribga","132 Av Fal Ould Oumeir, Khouribga, Morocco","Entreprise du secteur Agriculture basée à Khouribga.","","","false","none","Agriculture,Khouribga"
"Horizon Partenaires Kenitra","Éducation & Formation","Education","Kenitra","155 Bd Abdelmoumen, Kenitra, Morocco","Entreprise du secteur Education basée à Kenitra.","","","false","none","Education,Kenitra"
"Al Wifaq Banking Labs","Banque & Finance","Banking","Khemisset","36 Rue Moulay Youssef, Khemisset, Morocco","Entreprise du secteur Banking basée à Khemisset.","","","false","none","Banking,Khemisset"
"Groupe Al Wifaq Build SAS","Distribution & Commerce","Retail","Meknès","17 Rue Ibn Sina, Meknès, Morocco","Entreprise du secteur Retail basée à Meknès.","","","false","none","Retail,Meknès"
"Groupe Fusion Services","Santé & Bien-être","Healthcare","Errachidia","86 Av Hassan II, Errachidia, Morocco","Entreprise du secteur Healthcare basée à Errachidia.","","","false","none","Healthcare,Errachidia"
"Omega Transport Co.","Transport & Logistique","Logistics & Transport","Guelmim","33 Bd Anfa, Guelmim, Morocco","Entreprise du secteur Logistics & Transport basée à Guelmim.","","","false","none","Logistics & Transport,Guelmim"
"Omega Care Safi Logistique","Services Professionnels","Cleaning Services","Safi","155 Av Hassan II, Safi, Morocco","Entreprise du secteur Cleaning Services basée à Safi.","","","false","none","Cleaning Services,Safi"
"Al Yassir Prestige Group","Immobilier & Construction","Real Estate","Salé","70 Rue Al Massira, Salé, Morocco","Entreprise du secteur Real Estate basée à Salé.","","","false","none","Real Estate,Salé"
"Rif Logistique Oujda","Distribution & Commerce","Food & Beverage","Oujda","192 Av Mohammed VI, Oujda, Morocco","Entreprise du secteur Food & Beverage basée à Oujda.","","","false","none","Food & Beverage,Oujda"
"Groupe Al Wifaq Smart SA","Industrie & Chimie","Agriculture","Tanger","59 Bd Anfa, Tanger, Morocco","Entreprise du secteur Agriculture basée à Tanger.","","","false","none","Agriculture,Tanger"
"Tanger Trade Groupe","Industrie & Chimie","Textiles","Ouarzazate","38 Av Hassan II, Ouarzazate, Morocco","Entreprise du secteur Textiles basée à Ouarzazate.","","","false","none","Textiles,Ouarzazate"
"Rabat Group Marrakech","Services Professionnels","Security Services","Marrakech","161 Bd Mohammed V, Marrakech, Morocco","Entreprise du secteur Security Services basée à Marrakech.","","","false","none","Security Services,Marrakech"
"Al Yassir Cleaning Services Industry","Services Professionnels","Cleaning Services","Tanger","114 Rue Al Massira, Tanger, Morocco","Entreprise du secteur Cleaning Services basée à Tanger.","","","false","none","Cleaning Services,Tanger"
"Premium Construction Meknès","Hôtels & Hébergement","Hospitality","Meknès","113 Bd Abdelmoumen, Meknès, Morocco","Entreprise du secteur Hospitality basée à Meknès.","","","false","none","Hospitality,Meknès"
"Global Eco Labs","Industrie & Chimie","Manufacturing","Oujda","175 Bd Anfa, Oujda, Morocco","Entreprise du secteur Manufacturing basée à Oujda.","","","false","none","Manufacturing,Oujda"
"Dar City Béni Mellal Engineering","Centres d'Appel & BPO","BPO / Call Center","Béni Mellal","65 Av Al Qods, Béni Mellal, Morocco","Entreprise du secteur BPO / Call Center basée à Béni Mellal.","","","false","none","BPO / Call Center,Béni Mellal"
"Al Nour Partners Tanger","Industrie & Chimie","Manufacturing","Tanger","51 Rue Al Massira, Tanger, Morocco","Entreprise du secteur Manufacturing basée à Tanger.","","","false","none","Manufacturing,Tanger"
"Al Ibtikar Engineering Labs","Services Professionnels","Engineering","El Jadida","26 Rue Al Massira, El Jadida, Morocco","Entreprise du secteur Engineering basée à El Jadida.","","","false","none","Engineering,El Jadida"
"Al Amal Maintenance Settat","Banque & Finance","Insurance","Settat","82 Bd Anfa, Settat, Morocco","Entreprise du secteur Insurance basée à Settat.","","","false","none","Insurance,Settat"
"Al Fath Centre Co.","Services Professionnels","Security Services","Ksar El Kebir","142 Av Al Qods, Ksar El Kebir, Morocco","Entreprise du secteur Security Services basée à Ksar El Kebir.","","","false","none","Security Services,Ksar El Kebir"
"Atlas Partners Co.","Services Professionnels","Engineering","Nador","42 Av Hassan II, Nador, Morocco","Entreprise du secteur Engineering basée à Nador.","","","false","none","Engineering,Nador"
"Groupe Al Nour Sud Ltd.","Services Professionnels","Maintenance Services","Oujda","144 Bd Moulay Ismail, Oujda, Morocco","Entreprise du secteur Maintenance Services basée à Oujda.","","","false","none","Maintenance Services,Oujda"
"Horizon Hospital Béni Mellal","Services Professionnels","Cleaning Services","Béni Mellal","143 Rue Al Massira, Béni Mellal, Morocco","Entreprise du secteur Cleaning Services basée à Béni Mellal.","","","false","none","Cleaning Services,Béni Mellal"
"Agadir Prime Rabat Labs","Hôtels & Hébergement","Hospitality","Rabat","190 Av Al Qods, Rabat, Morocco","Entreprise du secteur Hospitality basée à Rabat.","","","false","none","Hospitality,Rabat"
"Dynamiq Academy SAS","Banque & Finance","Accounting & Audit","Errachidia","33 Bd Moulay Ismail, Errachidia, Morocco","Entreprise du secteur Accounting & Audit basée à Errachidia.","","","false","none","Accounting & Audit,Errachidia"
"Tanger Logistics Transport","Transport & Logistique","Logistics & Transport","Larache","98 Rue Moulay Youssef, Larache, Morocco","Entreprise du secteur Logistics & Transport basée à Larache.","","","false","none","Logistics & Transport,Larache"
"Fes Trading Tétouan","Centres d'Appel & BPO","BPO / Call Center","Tétouan","12 Bd Abdelmoumen, Tétouan, Morocco","Entreprise du secteur BPO / Call Center basée à Tétouan.","","","false","none","BPO / Call Center,Tétouan"
"Vertex Direct Labs","Immobilier & Construction","Real Estate","Rabat","28 Rue Moulay Youssef, Rabat, Morocco","Entreprise du secteur Real Estate basée à Rabat.","","","false","none","Real Estate,Rabat"
"Amazigh Smart Agadir Sécurité","Banque & Finance","Banking","Agadir","80 Av Fal Ould Oumeir, Agadir, Morocco","Entreprise du secteur Banking basée à Agadir.","","","false","none","Banking,Agadir"
"Al Waha Smart Conseil","Industrie & Chimie","Manufacturing","Temara","113 Rue Moulay Youssef, Temara, Morocco","Entreprise du secteur Manufacturing basée à Temara.","","","false","none","Manufacturing,Temara"
"Al Nour Group Nador","Santé & Bien-être","Healthcare","Nador","42 Rue Ibn Sina, Nador, Morocco","Entreprise du secteur Healthcare basée à Nador.","","","false","none","Healthcare,Nador"
"Al Ibtikar Systems SARL AU","Services Professionnels","Maintenance Services","Tanger","13 Av Mohammed VI, Tanger, Morocco","Entreprise du secteur Maintenance Services basée à Tanger.","","","false","none","Maintenance Services,Tanger"
"Groupe Express Centre","Éducation & Formation","Education","La�youne","111 Bd Mohammed V, La�youne, Morocco","Entreprise du secteur Education basée à La�youne.","","","false","none","Education,La�youne"
"Casaworks Plus Temara Sécurité","Industrie & Chimie","Textiles","Temara","147 Av Mohammed VI, Temara, Morocco","Entreprise du secteur Textiles basée à Temara.","","","false","none","Textiles,Temara"
"Groupe Omega Smart SAS","Banque & Finance","Insurance","Khouribga","91 Bd Zerktouni, Khouribga, Morocco","Entreprise du secteur Insurance basée à Khouribga.","","","false","none","Insurance,Khouribga"
"Ibn Textiles Group","Industrie & Chimie","Textiles","Rabat","146 Bd Anfa, Rabat, Morocco","Entreprise du secteur Textiles basée à Rabat.","","","false","none","Textiles,Rabat"
"Groupe Al Fath Nord SAS","Industrie & Chimie","Textiles","Ifrane","62 Bd Zerktouni, Ifrane, Morocco","Entreprise du secteur Textiles basée à Ifrane.","","","false","none","Textiles,Ifrane"
"Rabat Sud Guelmim Hospital","Distribution & Commerce","E-commerce","Guelmim","88 Av Mohammed VI, Guelmim, Morocco","Entreprise du secteur E-commerce basée à Guelmim.","","","false","none","E-commerce,Guelmim"
"Orient Hospitality Store","Hôtels & Hébergement","Hospitality","Fès","164 Bd Mohammed V, Fès, Morocco","Entreprise du secteur Hospitality basée à Fès.","","","false","none","Hospitality,Fès"
"Al Ibtikar Direct La�youne Trading","Services Professionnels","Security Services","La�youne","143 Rue Al Massira, La�youne, Morocco","Entreprise du secteur Security Services basée à La�youne.","","","false","none","Security Services,La�youne"
"Andalous Print Rabat","Banque & Finance","Insurance","Rabat","50 Bd Moulay Ismail, Rabat, Morocco","Entreprise du secteur Insurance basée à Rabat.","","","false","none","Insurance,Rabat"
"Sahara Import/Export Trading","Distribution & Commerce","Import/Export","Casablanca","29 Av Mohammed VI, Casablanca, Morocco","Entreprise du secteur Import/Export basée à Casablanca.","","","false","none","Import/Export,Casablanca"
"Al Maghrib BPO / Call Center Nettoyage","Centres d'Appel & BPO","BPO / Call Center","Agadir","103 Rue Ibn Sina, Agadir, Morocco","Entreprise du secteur BPO / Call Center basée à Agadir.","","","false","none","BPO / Call Center,Agadir"
"Groupe Dar Media SAS","Services Professionnels","Engineering","Guelmim","29 Bd Anfa, Guelmim, Morocco","Entreprise du secteur Engineering basée à Guelmim.","","","false","none","Engineering,Guelmim"
"Amazigh Trade Taza Print","Distribution & Commerce","Retail","Taza","101 Bd Moulay Ismail, Taza, Morocco","Entreprise du secteur Retail basée à Taza.","","","false","none","Retail,Taza"
"Al Baraka Direct Packaging","Services Professionnels","Engineering","Ksar El Kebir","177 Rue Moulay Youssef, Ksar El Kebir, Morocco","Entreprise du secteur Engineering basée à Ksar El Kebir.","","","false","none","Engineering,Ksar El Kebir"
"Dar Healthcare Foods","Santé & Bien-être","Healthcare","Ifrane","60 Bd Abdelmoumen, Ifrane, Morocco","Entreprise du secteur Healthcare basée à Ifrane.","","","false","none","Healthcare,Ifrane"
"Elite Agriculture Pharma","Industrie & Chimie","Agriculture","Nador","53 Bd Anfa, Nador, Morocco","Entreprise du secteur Agriculture basée à Nador.","","","false","none","Agriculture,Nador"
"Groupe Ibn Plus Co.","Services Professionnels","Engineering","Fès","119 Av Al Qods, Fès, Morocco","Entreprise du secteur Engineering basée à Fès.","","","false","none","Engineering,Fès"
"Al Yassir Media Béni Mellal Group","Technologie & IT","IT & Software","Béni Mellal","69 Bd Mohammed V, Béni Mellal, Morocco","Entreprise du secteur IT & Software basée à Béni Mellal.","","","false","none","IT & Software,Béni Mellal"
