"name","category","subcategory","city","location","description","phone","website","is_premium","tier","tags"
"Al Kheir Services Béni Mellal","Santé & Bien-être","Healthcare","Béni Mellal","126 Av Hassan II, Béni Mellal, Morocco","Entreprise du secteur Healthcare basée à Béni Mellal.","","","false","none","Healthcare,Béni Mellal"
"Al Wifaq Distribution Ifrane","Services Professionnels","Consulting","Ifrane","24 Bd Moulay Ismail, Ifrane, Morocco","Entreprise du secteur Consulting basée à Ifrane.","","","false","none","Consulting,Ifrane"
"Al Ibtikar Build Hospital","Centres d'Appel & BPO","BPO / Call Center","Fès","4 Rue Moulay Youssef, Fès, Morocco","Entreprise du secteur BPO / Call Center basée à Fès.","","","false","none","BPO / Call Center,Fès"
"Marrakech Market SARL","Banque & Finance","Banking","Béni Mellal","187 Rue Al Massira, Béni Mellal, Morocco","Entreprise du secteur Banking basée à Béni Mellal.","","","false","none","Banking,Béni Mellal"
"Union Pharma SARL AU","Hôtels & Hébergement","Hospitality","Marrakech","48 Av Hassan II, Marrakech, Morocco","Entreprise du secteur Hospitality basée à Marrakech.","","","false","none","Hospitality,Marrakech"
"Alpha Packaging La�youne","Distribution & Commerce","Food & Beverage","La�youne","71 Bd Zerktouni, La�youne, Morocco","Entreprise du secteur Food & Beverage basée à La�youne.","","","false","none","Food & Beverage,La�youne"
"Al Amal Partenaires El Jadida","Technologie & IT","Telecom","El Jadida","174 Bd Zerktouni, El Jadida, Morocco","Entreprise du secteur Telecom basée à El Jadida.","","","false","none","Telecom,El Jadida"
"Groupe Al Massar Tech SARL AU","Services Professionnels","Legal Services","El Jadida","143 Av Fal Ould Oumeir, El Jadida, Morocco","Entreprise du secteur Legal Services basée à El Jadida.","","","false","none","Legal Services,El Jadida"
"Al Manar Construction Technologies","Immobilier & Construction","Construction","Fès","64 Bd Anfa, Fès, Morocco","Entreprise du secteur Construction basée à Fès.","","","false","none","Construction,Fès"
"Groupe Al Bahja Prime Co.","Énergie & Environnement","Energy","Salé","145 Av Fal Ould Oumeir, Salé, Morocco","Entreprise du secteur Energy basée à Salé.","","","false","none","Energy,Salé"
"Groupe Orient Plus SARL","Services Professionnels","Marketing & Advertising","Dakhla","170 Bd Zerktouni, Dakhla, Morocco","Entreprise du secteur Marketing & Advertising basée à Dakhla.","","","false","none","Marketing & Advertising,Dakhla"
"Sahara Real Estate Construction","Immobilier & Construction","Real Estate","Larache","130 Rue Ibn Sina, Larache, Morocco","Entreprise du secteur Real Estate basée à Larache.","","","false","none","Real Estate,Larache"
"Al Maghrib Industries Co.","Banque & Finance","Insurance","Kenitra","175 Bd Moulay Ismail, Kenitra, Morocco","Entreprise du secteur Insurance basée à Kenitra.","","","false","none","Insurance,Kenitra"
"Alpha Fusion Larache Holding","Banque & Finance","Insurance","Larache","82 Bd Anfa, Larache, Morocco","Entreprise du secteur Insurance basée à Larache.","","","false","none","Insurance,Larache"
"Dar Prestige Consulting","Industrie & Chimie","Printing & Packaging","Errachidia","141 Bd Abdelmoumen, Errachidia, Morocco","Entreprise du secteur Printing & Packaging basée à Errachidia.","","","false","none","Printing & Packaging,Errachidia"
"Sahara Nord Logistique","Industrie & Chimie","Pharmaceuticals","Kenitra","37 Bd Anfa, Kenitra, Morocco","Entreprise du secteur Pharmaceuticals basée à Kenitra.","","","false","none","Pharmaceuticals,Kenitra"
"Al Moutamayyiz Build Oujda Packaging","Services Professionnels","Security Services","Oujda","155 Bd Abdelmoumen, Oujda, Morocco","Entreprise du secteur Security Services basée à Oujda.","","","false","none","Security Services,Oujda"
"Sahara Education Ingénierie","Éducation & Formation","Education","Temara","108 Bd Abdelmoumen, Temara, Morocco","Entreprise du secteur Education basée à Temara.","","","false","none","Education,Temara"
"Omega Academy SA","Industrie & Chimie","Manufacturing","Béni Mellal","21 Av Mohammed VI, Béni Mellal, Morocco","Entreprise du secteur Manufacturing basée à Béni Mellal.","","","false","none","Manufacturing,Béni Mellal"
"Fes Nord Ksar El Kebir Resort","Distribution & Commerce","Import/Export","Ksar El Kebir","166 Av Al Qods, Ksar El Kebir, Morocco","Entreprise du secteur Import/Export basée à Ksar El Kebir.","","","false","none","Import/Export,Ksar El Kebir"
"Marocain Store Ltd.","Services Professionnels","Consulting","Berkane","78 Rue Ibn Sina, Berkane, Morocco","Entreprise du secteur Consulting basée à Berkane.","","","false","none","Consulting,Berkane"
"Groupe Al Nour Media SARL AU","Santé & Bien-être","Healthcare","Salé","154 Bd Moulay Ismail, Salé, Morocco","Entreprise du secteur Healthcare basée à Salé.","","","false","none","Healthcare,Salé"
"Fes Avenir Group","Immobilier & Construction","Real Estate","Béni Mellal","170 Bd Anfa, Béni Mellal, Morocco","Entreprise du secteur Real Estate basée à Béni Mellal.","","","false","none","Real Estate,Béni Mellal"
"Al Fath Industry Khouribga","Technologie & IT","IT & Software","Khouribga","97 Av Fal Ould Oumeir, Khouribga, Morocco","Entreprise du secteur IT & Software basée à Khouribga.","","","false","none","IT & Software,Khouribga"
"Rif Maintenance Co.","Industrie & Chimie","Agriculture","Béni Mellal","129 Av Mohammed VI, Béni Mellal, Morocco","Entreprise du secteur Agriculture basée à Béni Mellal.","","","false","none","Agriculture,Béni Mellal"
"Groupe Al Moutamayyiz Centre SARL AU","Hôtels & Hébergement","Hospitality","Guelmim","62 Av Mohammed VI, Guelmim, Morocco","Entreprise du secteur Hospitality basée à Guelmim.","","","false","none","Hospitality,Guelmim"
"Al Ibtikar IT Sécurité","Technologie & IT","IT & Software","Fès","35 Rue Moulay Youssef, Fès, Morocco","Entreprise du secteur IT & Software basée à Fès.","","","false","none","IT & Software,Fès"
"Tanger Market Ouarzazate","Industrie & Chimie","Mining","Ouarzazate","173 Bd Moulay Ismail, Ouarzazate, Morocco","Entreprise du secteur Mining basée à Ouarzazate.","","","false","none","Mining,Ouarzazate"
"Al Ibtikar Sud Oujda Solutions","Services Professionnels","Security Services","Oujda","104 Bd Mohammed V, Oujda, Morocco","Entreprise du secteur Security Services basée à Oujda.","","","false","none","Security Services,Oujda"
"Al Nour Construction Khouribga","Distribution & Commerce","Retail","Khouribga","73 Bd Zerktouni, Khouribga, Morocco","Entreprise du secteur Retail basée à Khouribga.","","","false","none","Retail,Khouribga"
"Al Moutamayyiz IT Digital","Technologie & IT","IT & Software","Larache","148 Av Hassan II, Larache, Morocco","Entreprise du secteur IT & Software basée à Larache.","","","false","none","IT & Software,Larache"
"Al Maghrib Distribution SA","Distribution & Commerce","Food & Beverage","Taza","3 Rue Al Massira, Taza, Morocco","Entreprise du secteur Food & Beverage basée à Taza.","","","false","none","Food & Beverage,Taza"
"Dynamiq Hotel SAS","Banque & Finance","Insurance","Khouribga","97 Bd Anfa, Khouribga, Morocco","Entreprise du secteur Insurance basée à Khouribga.","","","false","none","Insurance,Khouribga"
"Casa Smart Oujda Immobilier","Banque & Finance","Banking","Oujda","140 Av Al Qods, Oujda, Morocco","Entreprise du secteur Banking basée à Oujda.","","","false","none","Banking,Oujda"
"Groupe Maroc Media SARL AU","Distribution & Commerce","E-commerce","Settat","19 Bd Mohammed V, Settat, Morocco","Entreprise du secteur E-commerce basée à Settat.","","","false","none","E-commerce,Settat"
"Groupe Ibn Trade Ltd.","Industrie & Chimie","Agriculture","Ksar El Kebir","133 Bd Abdelmoumen, Ksar El Kebir, Morocco","Entreprise du secteur Agriculture basée à Ksar El Kebir.","","","false","none","Agriculture,Ksar El Kebir"
"Union Green Industry","Hôtels & Hébergement","Hospitality","Larache","129 Bd Anfa, Larache, Morocco","Entreprise du secteur Hospitality basée à Larache.","","","false","none","Hospitality,Larache"
"Groupe Al Ibtikar Avenir SAS","Centres d'Appel & BPO","BPO / Call Center","Berkane","125 Bd Anfa, Berkane, Morocco","Entreprise du secteur BPO / Call Center basée à Berkane.","","","false","none","BPO / Call Center,Berkane"
"Groupe Al Nord SARL","Services Professionnels","Consulting","El Jadida","156 Av Mohammed VI, El Jadida, Morocco","Entreprise du secteur Consulting basée à El Jadida.","","","false","none","Consulting,El Jadida"
"Casaworks Maintenance Services Maintenance","Services Professionnels","Maintenance Services","Mohammedia","168 Av Hassan II, Mohammedia, Morocco","Entreprise du secteur Maintenance Services basée à Mohammedia.","","","false","none","Maintenance Services,Mohammedia"
"Groupe Maroc Trade SARL","Services Professionnels","Engineering","Meknès","55 Bd Moulay Ismail, Meknès, Morocco","Entreprise du secteur Engineering basée à Meknès.","","","false","none","Engineering,Meknès"
"Al Bahja Nettoyage SA","Services Professionnels","Security Services","Guelmim","161 Av Mohammed VI, Guelmim, Morocco","Entreprise du secteur Security Services basée à Guelmim.","","","false","none","Security Services,Guelmim"
"Rif Impact Solutions","Industrie & Chimie","Textiles","Fès","185 Bd Zerktouni, Fès, Morocco","Entreprise du secteur Textiles basée à Fès.","","","false","none","Textiles,Fès"
"Groupe Al Manar Centre SARL AU","Technologie & IT","Telecom","Kenitra","89 Rue Moulay Youssef, Kenitra, Morocco","Entreprise du secteur Telecom basée à Kenitra.","","","false","none","Telecom,Kenitra"
"Nour Import/Export Distribution","Distribution & Commerce","Import/Export","Nador","97 Av Hassan II, Nador, Morocco","Entreprise du secteur Import/Export basée à Nador.","","","false","none","Import/Export,Nador"
"Groupe Dar Express SA","Transport & Logistique","Logistics & Transport","Salé","161 Rue Moulay Youssef, Salé, Morocco","Entreprise du secteur Logistics & Transport basée à Salé.","","","false","none","Logistics & Transport,Salé"
"Groupe Al Impact SA","Hôtels & Hébergement","Hospitality","La�youne","143 Av Fal Ould Oumeir, La�youne, Morocco","Entreprise du secteur Hospitality basée à La�youne.","","","false","none","Hospitality,La�youne"
"Global One Fès Partners","Industrie & Chimie","Agriculture","Fès","154 Bd Abdelmoumen, Fès, Morocco","Entreprise du secteur Agriculture basée à Fès.","","","false","none","Agriculture,Fès"
"Groupe Avenir Store","Hôtels & Hébergement","Hospitality","Settat","175 Bd Abdelmoumen, Settat, Morocco","Entreprise du secteur Hospitality basée à Settat.","","","false","none","Hospitality,Settat"
"Omega Nova Casablanca Labs","Transport & Logistique","Logistics & Transport","Casablanca","57 Av Mohammed VI, Casablanca, Morocco","Entreprise du secteur Logistics & Transport basée à Casablanca.","","","false","none","Logistics & Transport,Casablanca"
"Al Moutamayyiz City Dakhla Industries","Banque & Finance","Insurance","Dakhla","82 Bd Anfa, Dakhla, Morocco","Entreprise du secteur Insurance basée à Dakhla.","","","false","none","Insurance,Dakhla"
"Casa Hospital SAS","Industrie & Chimie","Automotive","Tanger","57 Bd Zerktouni, Tanger, Morocco","Entreprise du secteur Automotive basée à Tanger.","","","false","none","Automotive,Tanger"
"Al Nour Consulting Groupe","Services Professionnels","Consulting","Dakhla","53 Av Hassan II, Dakhla, Morocco","Entreprise du secteur Consulting basée à Dakhla.","","","false","none","Consulting,Dakhla"
"Al Maghrib Services Dakhla","Transport & Logistique","Logistics & Transport","Dakhla","185 Bd Abdelmoumen, Dakhla, Morocco","Entreprise du secteur Logistics & Transport basée à Dakhla.","","","false","none","Logistics & Transport,Dakhla"
"Amazigh Foods Co.","Distribution & Commerce","Import/Export","Ksar El Kebir","22 Av Fal Ould Oumeir, Ksar El Kebir, Morocco","Entreprise du secteur Import/Export basée à Ksar El Kebir.","","","false","none","Import/Export,Ksar El Kebir"
"Marrakech Foods SAS","Services Professionnels","Cleaning Services","Larache","61 Bd Anfa, Larache, Morocco","Entreprise du secteur Cleaning Services basée à Larache.","","","false","none","Cleaning Services,Larache"
"Apex Nettoyage SAS","Distribution & Commerce","Import/Export","Khemisset","122 Bd Zerktouni, Khemisset, Morocco","Entreprise du secteur Import/Export basée à Khemisset.","","","false","none","Import/Export,Khemisset"
"Casaworks Industry SARL AU","Distribution & Commerce","Food & Beverage","Guelmim","145 Bd Zerktouni, Guelmim, Morocco","Entreprise du secteur Food & Beverage basée à Guelmim.","","","false","none","Food & Beverage,Guelmim"
"Agadir Marina Technologies","Technologie & IT","IT & Software","Marrakech","195 Bd Abdelmoumen, Marrakech, Morocco","Entreprise du secteur IT & Software basée à Marrakech.","","","false","none","IT & Software,Marrakech"
"Al Moutamayyiz Store El Jadida","Industrie & Chimie","Automotive","El Jadida","93 Av Fal Ould Oumeir, El Jadida, Morocco","Entreprise du secteur Automotive basée à El Jadida.","","","false","none","Automotive,El Jadida"
"Maghreb Resort Nador","Banque & Finance","Insurance","Nador","51 Av Al Qods, Nador, Morocco","Entreprise du secteur Insurance basée à Nador.","","","false","none","Insurance,Nador"
"Al Baraka Labs Kenitra","Industrie & Chimie","Mining","Kenitra","22 Av Hassan II, Kenitra, Morocco","Entreprise du secteur Mining basée à Kenitra.","","","false","none","Mining,Kenitra"
"Agadir Media Dakhla Conseil","Services Professionnels","Maintenance Services","Dakhla","115 Rue Moulay Youssef, Dakhla, Morocco","Entreprise du secteur Maintenance Services basée à Dakhla.","","","false","none","Maintenance Services,Dakhla"
