"name","category","subcategory","city","location","description","phone","website","is_premium","tier","tags"
"Groupe Elite Impact SA","Banque & Finance","Insurance","Safi","148 Rue Al Massira, Safi, Morocco","Entreprise du secteur Insurance basée à Safi.","","","false","none","Insurance,Safi"
"Apex Nord Settat Group","Industrie & Chimie","Printing & Packaging","Settat","108 Rue Moulay Youssef, Settat, Morocco","Entreprise du secteur Printing & Packaging basée à Settat.","","","false","none","Printing & Packaging,Settat"
"Rabat Fusion Université Privée","Centres d'Appel & BPO","BPO / Call Center","La�youne","136 Av Hassan II, La�youne, Morocco","Entreprise du secteur BPO / Call Center basée à La�youne.","","","false","none","BPO / Call Center,La�youne"
"Premium Digital SAS","Industrie & Chimie","Mining","Rabat","142 Rue Ibn Sina, Rabat, Morocco","Entreprise du secteur Mining basée à Rabat.","","","false","none","Mining,Rabat"
"Alpha Smart Ifrane Logistique","Santé & Bien-être","Healthcare","Ifrane","189 Av Hassan II, Ifrane, Morocco","Entreprise du secteur Healthcare basée à Ifrane.","","","false","none","Healthcare,Ifrane"
"Alpha Prestige Marrakech School","Banque & Finance","Accounting & Audit","Marrakech","174 Av Hassan II, Marrakech, Morocco","Entreprise du secteur Accounting & Audit basée à Marrakech.","","","false","none","Accounting & Audit,Marrakech"
"Tanger Impact Clinic","Distribution & Commerce","Import/Export","Nador","68 Rue Ibn Sina, Nador, Morocco","Entreprise du secteur Import/Export basée à Nador.","","","false","none","Import/Export,Nador"
"Al Baraka Hotel Ksar El Kebir","Services Professionnels","Consulting","Ksar El Kebir","54 Bd Moulay Ismail, Ksar El Kebir, Morocco","Entreprise du secteur Consulting basée à Ksar El Kebir.","","","false","none","Consulting,Ksar El Kebir"
"Orient BPO / Call Center Transport","Centres d'Appel & BPO","BPO / Call Center","La�youne","126 Av Hassan II, La�youne, Morocco","Entreprise du secteur BPO / Call Center basée à La�youne.","","","false","none","BPO / Call Center,La�youne"
"Ibn E-commerce Hospital","Distribution & Commerce","E-commerce","Khemisset","176 Bd Anfa, Khemisset, Morocco","Entreprise du secteur E-commerce basée à Khemisset.","","","false","none","E-commerce,Khemisset"
"Al Massar Prime Immobilier","Centres d'Appel & BPO","BPO / Call Center","Mohammedia","151 Rue Moulay Youssef, Mohammedia, Morocco","Entreprise du secteur BPO / Call Center basée à Mohammedia.","","","false","none","BPO / Call Center,Mohammedia"
"Alpha Nord Industry","Transport & Logistique","Logistics & Transport","Oujda","147 Bd Anfa, Oujda, Morocco","Entreprise du secteur Logistics & Transport basée à Oujda.","","","false","none","Logistics & Transport,Oujda"
"Amazigh Banking Industry","Banque & Finance","Banking","Dakhla","160 Bd Abdelmoumen, Dakhla, Morocco","Entreprise du secteur Banking basée à Dakhla.","","","false","none","Banking,Dakhla"
"Rabat Media Solutions","Énergie & Environnement","Energy","Agadir","47 Rue Moulay Youssef, Agadir, Morocco","Entreprise du secteur Energy basée à Agadir.","","","false","none","Energy,Agadir"
"Al Baraka Connect La�youne Transport","Banque & Finance","Insurance","La�youne","31 Rue Al Massira, La�youne, Morocco","Entreprise du secteur Insurance basée à La�youne.","","","false","none","Insurance,La�youne"
"Casaworks Food Engineering","Distribution & Commerce","Food & Beverage","Settat","192 Av Hassan II, Settat, Morocco","Entreprise du secteur Food & Beverage basée à Settat.","","","false","none","Food & Beverage,Settat"
"Al Fath Green Print","Énergie & Environnement","Energy","Tanger","134 Rue Moulay Youssef, Tanger, Morocco","Entreprise du secteur Energy basée à Tanger.","","","false","none","Energy,Tanger"
"Groupe Ibn Green SAS","Distribution & Commerce","Import/Export","Settat","192 Bd Abdelmoumen, Settat, Morocco","Entreprise du secteur Import/Export basée à Settat.","","","false","none","Import/Export,Settat"
"Groupe Casaworks Express Co.","Technologie & IT","IT & Software","Fès","64 Rue Al Massira, Fès, Morocco","Entreprise du secteur IT & Software basée à Fès.","","","false","none","IT & Software,Fès"
"Apex Direct Maintenance","Énergie & Environnement","Energy","El Jadida","56 Bd Moulay Ismail, El Jadida, Morocco","Entreprise du secteur Energy basée à El Jadida.","","","false","none","Energy,El Jadida"
"Premium Group Ksar El Kebir","Services Professionnels","Security Services","Ksar El Kebir","102 Av Al Qods, Ksar El Kebir, Morocco","Entreprise du secteur Security Services basée à Ksar El Kebir.","","","false","none","Security Services,Ksar El Kebir"
"Groupe Tanger Impact SA","Services Professionnels","Marketing & Advertising","Salé","59 Av Hassan II, Salé, Morocco","Entreprise du secteur Marketing & Advertising basée à Salé.","","","false","none","Marketing & Advertising,Salé"
"Groupe Al Fath Centre Ltd.","Technologie & IT","IT & Software","Tétouan","12 Bd Abdelmoumen, Tétouan, Morocco","Entreprise du secteur IT & Software basée à Tétouan.","","","false","none","IT & Software,Tétouan"
"Al Yassir Food Partners","Distribution & Commerce","Food & Beverage","Temara","95 Bd Anfa, Temara, Morocco","Entreprise du secteur Food & Beverage basée à Temara.","","","false","none","Food & Beverage,Temara"
"Al Moutamayyiz Energy Print","Énergie & Environnement","Energy","Guelmim","6 Bd Anfa, Guelmim, Morocco","Entreprise du secteur Energy basée à Guelmim.","","","false","none","Energy,Guelmim"
"Atlas Security Services Academy","Services Professionnels","Security Services","Taza","141 Bd Abdelmoumen, Taza, Morocco","Entreprise du secteur Security Services basée à Taza.","","","false","none","Security Services,Taza"
"Atlas Royal Digital","Services Professionnels","Security Services","Agadir","61 Av Al Qods, Agadir, Morocco","Entreprise du secteur Security Services basée à Agadir.","","","false","none","Security Services,Agadir"
"Casaworks Capital Trading","Services Professionnels","Security Services","La�youne","19 Av Fal Ould Oumeir, La�youne, Morocco","Entreprise du secteur Security Services basée à La�youne.","","","false","none","Security Services,La�youne"
"Casaworks Avenir Khouribga Packaging","Services Professionnels","Legal Services","Khouribga","50 Bd Zerktouni, Khouribga, Morocco","Entreprise du secteur Legal Services basée à Khouribga.","","","false","none","Legal Services,Khouribga"
"Al Atlas Holding Guelmim","Distribution & Commerce","Retail","Guelmim","118 Bd Abdelmoumen, Guelmim, Morocco","Entreprise du secteur Retail basée à Guelmim.","","","false","none","Retail,Guelmim"
"Agadir Agriculture Market","Industrie & Chimie","Agriculture","Mohammedia","163 Av Mohammed VI, Mohammedia, Morocco","Entreprise du secteur Agriculture basée à Mohammedia.","","","false","none","Agriculture,Mohammedia"
"Andalous Insurance Systems","Banque & Finance","Insurance","Mohammedia","108 Av Al Qods, Mohammedia, Morocco","Entreprise du secteur Insurance basée à Mohammedia.","","","false","none","Insurance,Mohammedia"
"Alpha Services SARL AU","Industrie & Chimie","Printing & Packaging","Mohammedia","10 Av Mohammed VI, Mohammedia, Morocco","Entreprise du secteur Printing & Packaging basée à Mohammedia.","","","false","none","Printing & Packaging,Mohammedia"
"Groupe Horizon Nova Co.","Services Professionnels","Engineering","Temara","165 Av Fal Ould Oumeir, Temara, Morocco","Entreprise du secteur Engineering basée à Temara.","","","false","none","Engineering,Temara"
"Groupe Maghreb Marina SA","Services Professionnels","Consulting","Salé","23 Bd Zerktouni, Salé, Morocco","Entreprise du secteur Consulting basée à Salé.","","","false","none","Consulting,Salé"
"Al Yassir Université Privée Larache","Immobilier & Construction","Construction","Larache","86 Av Hassan II, Larache, Morocco","Entreprise du secteur Construction basée à Larache.","","","false","none","Construction,Larache"
"Rif Maintenance Services Technologies","Services Professionnels","Maintenance Services","Ksar El Kebir","152 Rue Ibn Sina, Ksar El Kebir, Morocco","Entreprise du secteur Maintenance Services basée à Ksar El Kebir.","","","false","none","Maintenance Services,Ksar El Kebir"
"Casa Partners Khemisset","Services Professionnels","Cleaning Services","Khemisset","56 Av Mohammed VI, Khemisset, Morocco","Entreprise du secteur Cleaning Services basée à Khemisset.","","","false","none","Cleaning Services,Khemisset"
"Al Wifaq Fusion Trading","Énergie & Environnement","Energy","Guelmim","119 Av Fal Ould Oumeir, Guelmim, Morocco","Entreprise du secteur Energy basée à Guelmim.","","","false","none","Energy,Guelmim"
"Tanger Park Labs","Éducation & Formation","Education","Kenitra","146 Bd Anfa, Kenitra, Morocco","Entreprise du secteur Education basée à Kenitra.","","","false","none","Education,Kenitra"
"Atlas Logistics School","Transport & Logistique","Logistics & Transport","Temara","153 Bd Abdelmoumen, Temara, Morocco","Entreprise du secteur Logistics & Transport basée à Temara.","","","false","none","Logistics & Transport,Temara"
"Al Massar Centre Co.","Banque & Finance","Banking","Fès","8 Rue Ibn Sina, Fès, Morocco","Entreprise du secteur Banking basée à Fès.","","","false","none","Banking,Fès"
"Casaworks Groupe Kenitra","Technologie & IT","IT & Software","Kenitra","64 Rue Moulay Youssef, Kenitra, Morocco","Entreprise du secteur IT & Software basée à Kenitra.","","","false","none","IT & Software,Kenitra"
"Al Manar Université Privée SARL","Énergie & Environnement","Energy","Tanger","112 Bd Abdelmoumen, Tanger, Morocco","Entreprise du secteur Energy basée à Tanger.","","","false","none","Energy,Tanger"
"Al Atlas Trading El Jadida","Industrie & Chimie","Pharmaceuticals","El Jadida","22 Bd Abdelmoumen, El Jadida, Morocco","Entreprise du secteur Pharmaceuticals basée à El Jadida.","","","false","none","Pharmaceuticals,El Jadida"
"Groupe Sahara Centre SARL AU","Transport & Logistique","Logistics & Transport","Dakhla","32 Av Hassan II, Dakhla, Morocco","Entreprise du secteur Logistics & Transport basée à Dakhla.","","","false","none","Logistics & Transport,Dakhla"
"Marocain Services Co.","Services Professionnels","Security Services","Casablanca","26 Bd Zerktouni, Casablanca, Morocco","Entreprise du secteur Security Services basée à Casablanca.","","","false","none","Security Services,Casablanca"
"Groupe Omega Prime Co.","Distribution & Commerce","E-commerce","Oujda","15 Rue Moulay Youssef, Oujda, Morocco","Entreprise du secteur E-commerce basée à Oujda.","","","false","none","E-commerce,Oujda"
"Maroc Sud Ouarzazate Packaging","Industrie & Chimie","Agriculture","Ouarzazate","25 Av Al Qods, Ouarzazate, Morocco","Entreprise du secteur Agriculture basée à Ouarzazate.","","","false","none","Agriculture,Ouarzazate"
"Omega Royal Tétouan Conseil","Distribution & Commerce","Import/Export","Tétouan","105 Bd Abdelmoumen, Tétouan, Morocco","Entreprise du secteur Import/Export basée à Tétouan.","","","false","none","Import/Export,Tétouan"
"Al Atlas Connect Fès Groupe","Banque & Finance","Accounting & Audit","Fès","116 Av Hassan II, Fès, Morocco","Entreprise du secteur Accounting & Audit basée à Fès.","","","false","none","Accounting & Audit,Fès"
"Al Yassir School Ltd.","Hôtels & Hébergement","Hospitality","Mohammedia","57 Av Al Qods, Mohammedia, Morocco","Entreprise du secteur Hospitality basée à Mohammedia.","","","false","none","Hospitality,Mohammedia"
"Fes Park Industry","Immobilier & Construction","Real Estate","Ifrane","173 Bd Mohammed V, Ifrane, Morocco","Entreprise du secteur Real Estate basée à Ifrane.","","","false","none","Real Estate,Ifrane"
"Al Maghrib Sud Agadir Maintenance","Hôtels & Hébergement","Hospitality","Agadir","65 Bd Mohammed V, Agadir, Morocco","Entreprise du secteur Hospitality basée à Agadir.","","","false","none","Hospitality,Agadir"
"Sahara Plus Béni Mellal Packaging","Services Professionnels","Marketing & Advertising","Béni Mellal","167 Bd Mohammed V, Béni Mellal, Morocco","Entreprise du secteur Marketing & Advertising basée à Béni Mellal.","","","false","none","Marketing & Advertising,Béni Mellal"
"Rabat Ingénierie Marrakech","Industrie & Chimie","Textiles","Marrakech","19 Bd Mohammed V, Marrakech, Morocco","Entreprise du secteur Textiles basée à Marrakech.","","","false","none","Textiles,Marrakech"
"Rif Marketing Partenaires","Services Professionnels","Marketing & Advertising","Meknès","118 Bd Mohammed V, Meknès, Morocco","Entreprise du secteur Marketing & Advertising basée à Meknès.","","","false","none","Marketing & Advertising,Meknès"
"Premium Build Digital","Distribution & Commerce","Import/Export","Guelmim","98 Rue Ibn Sina, Guelmim, Morocco","Entreprise du secteur Import/Export basée à Guelmim.","","","false","none","Import/Export,Guelmim"
"Vertex Industries Larache","Éducation & Formation","Education","Larache","91 Bd Zerktouni, Larache, Morocco","Entreprise du secteur Education basée à Larache.","","","false","none","Education,Larache"
"Al Ibtikar Build La�youne Centre","Hôtels & Hébergement","Hospitality","La�youne","113 Bd Zerktouni, La�youne, Morocco","Entreprise du secteur Hospitality basée à La�youne.","","","false","none","Hospitality,La�youne"
"Marrakech Centre Solutions","Services Professionnels","Maintenance Services","Ifrane","15 Bd Abdelmoumen, Ifrane, Morocco","Entreprise du secteur Maintenance Services basée à Ifrane.","","","false","none","Maintenance Services,Ifrane"
"Premium Mining Centre","Industrie & Chimie","Mining","Salé","177 Bd Anfa, Salé, Morocco","Entreprise du secteur Mining basée à Salé.","","","false","none","Mining,Salé"
