"name","category","subcategory","city","location","description","phone","website","is_premium","tier","tags"
"Vertex Print Temara","Industrie & Chimie","Textiles","Temara","133 Rue Al Massira, Temara, Morocco","Entreprise du secteur Textiles basée à Temara.","","","false","none","Textiles,Temara"
"Al Massar One Tanger Hotel","Transport & Logistique","Logistics & Transport","Tanger","126 Av Hassan II, Tanger, Morocco","Entreprise du secteur Logistics & Transport basée à Tanger.","","","false","none","Logistics & Transport,Tanger"
"Groupe Nova City SARL","Industrie & Chimie","Pharmaceuticals","Béni Mellal","67 Av Hassan II, Béni Mellal, Morocco","Entreprise du secteur Pharmaceuticals basée à Béni Mellal.","","","false","none","Pharmaceuticals,Béni Mellal"
"Groupe Alpha Tech SA","Services Professionnels","Engineering","Dakhla","86 Bd Anfa, Dakhla, Morocco","Entreprise du secteur Engineering basée à Dakhla.","","","false","none","Engineering,Dakhla"
"Premium Education Industry","Éducation & Formation","Education","Béni Mellal","184 Av Al Qods, Béni Mellal, Morocco","Entreprise du secteur Education basée à Béni Mellal.","","","false","none","Education,Béni Mellal"
"Rabat Healthcare Partners","Santé & Bien-être","Healthcare","Errachidia","2 Rue Al Massira, Errachidia, Morocco","Entreprise du secteur Healthcare basée à Errachidia.","","","false","none","Healthcare,Errachidia"
"Groupe Marocain Eco SAS","Transport & Logistique","Logistics & Transport","Safi","29 Av Al Qods, Safi, Morocco","Entreprise du secteur Logistics & Transport basée à Safi.","","","false","none","Logistics & Transport,Safi"
"Groupe Manufacturing Université Privée","Industrie & Chimie","Manufacturing","Marrakech","89 Rue Al Massira, Marrakech, Morocco","Entreprise du secteur Manufacturing basée à Marrakech.","","","false","none","Manufacturing,Marrakech"
"Ibn Fusion Clinic","Industrie & Chimie","Textiles","Rabat","130 Bd Mohammed V, Rabat, Morocco","Entreprise du secteur Textiles basée à Rabat.","","","false","none","Textiles,Rabat"
"Premium Nettoyage Taza","Banque & Finance","Accounting & Audit","Taza","88 Av Al Qods, Taza, Morocco","Entreprise du secteur Accounting & Audit basée à Taza.","","","false","none","Accounting & Audit,Taza"
"Rabat Resort Khemisset","Banque & Finance","Accounting & Audit","Khemisset","47 Bd Moulay Ismail, Khemisset, Morocco","Entreprise du secteur Accounting & Audit basée à Khemisset.","","","false","none","Accounting & Audit,Khemisset"
"Groupe Al Nour Fusion SA","Distribution & Commerce","E-commerce","Khouribga","100 Bd Abdelmoumen, Khouribga, Morocco","Entreprise du secteur E-commerce basée à Khouribga.","","","false","none","E-commerce,Khouribga"
"Al Massar Pro Tétouan Digital","Hôtels & Hébergement","Hospitality","Tétouan","100 Bd Abdelmoumen, Tétouan, Morocco","Entreprise du secteur Hospitality basée à Tétouan.","","","false","none","Hospitality,Tétouan"
"Marrakech Mining Immobilier","Industrie & Chimie","Mining","Salé","149 Rue Moulay Youssef, Salé, Morocco","Entreprise du secteur Mining basée à Salé.","","","false","none","Mining,Salé"
"Andalous Real Estate Hospital","Immobilier & Construction","Real Estate","Berkane","71 Av Fal Ould Oumeir, Berkane, Morocco","Entreprise du secteur Real Estate basée à Berkane.","","","false","none","Real Estate,Berkane"
"Groupe Al Maghrib Plus SA","Transport & Logistique","Logistics & Transport","Guelmim","2 Bd Anfa, Guelmim, Morocco","Entreprise du secteur Logistics & Transport basée à Guelmim.","","","false","none","Logistics & Transport,Guelmim"
"Nour Digital Co.","Distribution & Commerce","E-commerce","Oujda","174 Av Hassan II, Oujda, Morocco","Entreprise du secteur E-commerce basée à Oujda.","","","false","none","E-commerce,Oujda"
"Al Wifaq Connect Temara Maintenance","Distribution & Commerce","Import/Export","Temara","50 Rue Ibn Sina, Temara, Morocco","Entreprise du secteur Import/Export basée à Temara.","","","false","none","Import/Export,Temara"
"Atlas One Group","Distribution & Commerce","Retail","Temara","74 Bd Zerktouni, Temara, Morocco","Entreprise du secteur Retail basée à Temara.","","","false","none","Retail,Temara"
"Marocain Sécurité Co.","Éducation & Formation","Education","Safi","40 Av Mohammed VI, Safi, Morocco","Entreprise du secteur Education basée à Safi.","","","false","none","Education,Safi"
"Al Sécurité Ltd.","Immobilier & Construction","Real Estate","Guelmim","70 Rue Ibn Sina, Guelmim, Morocco","Entreprise du secteur Real Estate basée à Guelmim.","","","false","none","Real Estate,Guelmim"
"Al Massar Distribution SARL AU","Industrie & Chimie","Printing & Packaging","Casablanca","166 Av Hassan II, Casablanca, Morocco","Entreprise du secteur Printing & Packaging basée à Casablanca.","","","false","none","Printing & Packaging,Casablanca"
"Al Manar Hospital Tétouan","Banque & Finance","Insurance","Tétouan","38 Bd Anfa, Tétouan, Morocco","Entreprise du secteur Insurance basée à Tétouan.","","","false","none","Insurance,Tétouan"
"Groupe Groupe Sud SA","Immobilier & Construction","Real Estate","Khemisset","156 Rue Moulay Youssef, Khemisset, Morocco","Entreprise du secteur Real Estate basée à Khemisset.","","","false","none","Real Estate,Khemisset"
"Groupe Al Amal Marina SARL AU","Industrie & Chimie","Textiles","Errachidia","168 Bd Moulay Ismail, Errachidia, Morocco","Entreprise du secteur Textiles basée à Errachidia.","","","false","none","Textiles,Errachidia"
"Groupe Horizon City SARL","Services Professionnels","Security Services","Marrakech","22 Rue Ibn Sina, Marrakech, Morocco","Entreprise du secteur Security Services basée à Marrakech.","","","false","none","Security Services,Marrakech"
"Fes Sécurité Guelmim","Transport & Logistique","Logistics & Transport","Guelmim","86 Rue Al Massira, Guelmim, Morocco","Entreprise du secteur Logistics & Transport basée à Guelmim.","","","false","none","Logistics & Transport,Guelmim"
"Groupe Marrakech Tech SA","Transport & Logistique","Logistics & Transport","Nador","79 Bd Moulay Ismail, Nador, Morocco","Entreprise du secteur Logistics & Transport basée à Nador.","","","false","none","Logistics & Transport,Nador"
"Al Fath Services SARL","Distribution & Commerce","Retail","Khemisset","106 Rue Al Massira, Khemisset, Morocco","Entreprise du secteur Retail basée à Khemisset.","","","false","none","Retail,Khemisset"
"Marocain Centre Co.","Industrie & Chimie","Mining","Berkane","60 Av Fal Ould Oumeir, Berkane, Morocco","Entreprise du secteur Mining basée à Berkane.","","","false","none","Mining,Berkane"
"Andalous Hotel Settat","Banque & Finance","Banking","Settat","152 Av Hassan II, Settat, Morocco","Entreprise du secteur Banking basée à Settat.","","","false","none","Banking,Settat"
"Groupe Al Moutamayyiz Trade SA","Technologie & IT","IT & Software","Guelmim","180 Bd Moulay Ismail, Guelmim, Morocco","Entreprise du secteur IT & Software basée à Guelmim.","","","false","none","IT & Software,Guelmim"
"Nova Foods Kenitra","Industrie & Chimie","Automotive","Kenitra","76 Av Fal Ould Oumeir, Kenitra, Morocco","Entreprise du secteur Automotive basée à Kenitra.","","","false","none","Automotive,Kenitra"
"Dar Logistics Packaging","Transport & Logistique","Logistics & Transport","Agadir","26 Av Fal Ould Oumeir, Agadir, Morocco","Entreprise du secteur Logistics & Transport basée à Agadir.","","","false","none","Logistics & Transport,Agadir"
"Al Atlas Industries Fès","Banque & Finance","Insurance","Fès","60 Rue Ibn Sina, Fès, Morocco","Entreprise du secteur Insurance basée à Fès.","","","false","none","Insurance,Fès"
"Al Manar Logistics Partners","Transport & Logistique","Logistics & Transport","Taza","110 Av Al Qods, Taza, Morocco","Entreprise du secteur Logistics & Transport basée à Taza.","","","false","none","Logistics & Transport,Taza"
"Tanger Consulting SARL","Services Professionnels","Engineering","Kenitra","146 Rue Moulay Youssef, Kenitra, Morocco","Entreprise du secteur Engineering basée à Kenitra.","","","false","none","Engineering,Kenitra"
"Groupe Maghreb Eco Ltd.","Banque & Finance","Accounting & Audit","Khemisset","168 Rue Ibn Sina, Khemisset, Morocco","Entreprise du secteur Accounting & Audit basée à Khemisset.","","","false","none","Accounting & Audit,Khemisset"
"Al Baraka Care Trading","Transport & Logistique","Logistics & Transport","Salé","82 Rue Moulay Youssef, Salé, Morocco","Entreprise du secteur Logistics & Transport basée à Salé.","","","false","none","Logistics & Transport,Salé"
"Tanger Technologies SAS","Services Professionnels","Cleaning Services","Oujda","8 Bd Moulay Ismail, Oujda, Morocco","Entreprise du secteur Cleaning Services basée à Oujda.","","","false","none","Cleaning Services,Oujda"
"Groupe Fes Avenir SARL AU","Industrie & Chimie","Manufacturing","Settat","127 Rue Al Massira, Settat, Morocco","Entreprise du secteur Manufacturing basée à Settat.","","","false","none","Manufacturing,Settat"
"Horizon Partners SARL","Hôtels & Hébergement","Hospitality","Tanger","25 Bd Zerktouni, Tanger, Morocco","Entreprise du secteur Hospitality basée à Tanger.","","","false","none","Hospitality,Tanger"
"Al Bahja Trade Salé Labs","Immobilier & Construction","Construction","Salé","142 Av Al Qods, Salé, Morocco","Entreprise du secteur Construction basée à Salé.","","","false","none","Construction,Salé"
"Al Moutamayyiz Connect Ksar El Kebir Partenaires","Technologie & IT","IT & Software","Ksar El Kebir","84 Rue Moulay Youssef, Ksar El Kebir, Morocco","Entreprise du secteur IT & Software basée à Ksar El Kebir.","","","false","none","IT & Software,Ksar El Kebir"
"Andalous Industry Ltd.","Santé & Bien-être","Healthcare","Safi","60 Av Al Qods, Safi, Morocco","Entreprise du secteur Healthcare basée à Safi.","","","false","none","Healthcare,Safi"
"Amazigh One Fès Conseil","Immobilier & Construction","Construction","Fès","76 Bd Abdelmoumen, Fès, Morocco","Entreprise du secteur Construction basée à Fès.","","","false","none","Construction,Fès"
"Horizon Smart Services","Industrie & Chimie","Mining","Salé","9 Bd Zerktouni, Salé, Morocco","Entreprise du secteur Mining basée à Salé.","","","false","none","Mining,Salé"
"Maghreb Technologies Agadir","Énergie & Environnement","Energy","Agadir","114 Bd Abdelmoumen, Agadir, Morocco","Entreprise du secteur Energy basée à Agadir.","","","false","none","Energy,Agadir"
"Maghreb Media Services","Industrie & Chimie","Pharmaceuticals","La�youne","81 Bd Zerktouni, La�youne, Morocco","Entreprise du secteur Pharmaceuticals basée à La�youne.","","","false","none","Pharmaceuticals,La�youne"
"Global Royal La�youne Centre","Éducation & Formation","Education","La�youne","187 Av Fal Ould Oumeir, La�youne, Morocco","Entreprise du secteur Education basée à La�youne.","","","false","none","Education,La�youne"
"Alpha Trading Ltd.","Industrie & Chimie","Pharmaceuticals","Tanger","138 Bd Abdelmoumen, Tanger, Morocco","Entreprise du secteur Pharmaceuticals basée à Tanger.","","","false","none","Pharmaceuticals,Tanger"
"Dar Al Store SARL","Industrie & Chimie","Printing & Packaging","Taza","175 Rue Ibn Sina, Taza, Morocco","Entreprise du secteur Printing & Packaging basée à Taza.","","","false","none","Printing & Packaging,Taza"
"Marrakech Marina Nettoyage","Services Professionnels","Legal Services","Guelmim","188 Av Mohammed VI, Guelmim, Morocco","Entreprise du secteur Legal Services basée à Guelmim.","","","false","none","Legal Services,Guelmim"
"Marocain Plus Fès Transport","Distribution & Commerce","Food & Beverage","Fès","67 Av Hassan II, Fès, Morocco","Entreprise du secteur Food & Beverage basée à Fès.","","","false","none","Food & Beverage,Fès"
"Al Nour Telecom Store","Technologie & IT","Telecom","Salé","180 Bd Zerktouni, Salé, Morocco","Entreprise du secteur Telecom basée à Salé.","","","false","none","Telecom,Salé"
"Horizon Université Privée Marrakech","Santé & Bien-être","Healthcare","Marrakech","55 Rue Al Massira, Marrakech, Morocco","Entreprise du secteur Healthcare basée à Marrakech.","","","false","none","Healthcare,Marrakech"
"Al Fath Royal Agadir Services","Énergie & Environnement","Energy","Agadir","91 Bd Abdelmoumen, Agadir, Morocco","Entreprise du secteur Energy basée à Agadir.","","","false","none","Energy,Agadir"
"Groupe Maghreb Direct Co.","Banque & Finance","Banking","Guelmim","7 Av Fal Ould Oumeir, Guelmim, Morocco","Entreprise du secteur Banking basée à Guelmim.","","","false","none","Banking,Guelmim"
"Sahara Impact Sécurité","Éducation & Formation","Education","Temara","98 Av Fal Ould Oumeir, Temara, Morocco","Entreprise du secteur Education basée à Temara.","","","false","none","Education,Temara"
"Andalous Nova Nettoyage","Services Professionnels","Maintenance Services","Kenitra","41 Rue Moulay Youssef, Kenitra, Morocco","Entreprise du secteur Maintenance Services basée à Kenitra.","","","false","none","Maintenance Services,Kenitra"
"Casaworks Foods SA","Industrie & Chimie","Textiles","Nador","166 Av Al Qods, Nador, Morocco","Entreprise du secteur Textiles basée à Nador.","","","false","none","Textiles,Nador"
"Al Bahja Connect Partners","Distribution & Commerce","E-commerce","Khouribga","126 Bd Zerktouni, Khouribga, Morocco","Entreprise du secteur E-commerce basée à Khouribga.","","","false","none","E-commerce,Khouribga"
"Nour Sud Taza Logistique","Industrie & Chimie","Pharmaceuticals","Taza","107 Bd Zerktouni, Taza, Morocco","Entreprise du secteur Pharmaceuticals basée à Taza.","","","false","none","Pharmaceuticals,Taza"
"Vertex Pro Systems","Banque & Finance","Accounting & Audit","Dakhla","188 Rue Al Massira, Dakhla, Morocco","Entreprise du secteur Accounting & Audit basée à Dakhla.","","","false","none","Accounting & Audit,Dakhla"
