"name","category","subcategory","city","location","description","phone","website","is_premium","tier","tags"
"Alpha Pharma SA","Services Professionnels","Engineering","Salé","187 Av Hassan II, Salé, Morocco","Entreprise du secteur Engineering basée à Salé.","","","false","none","Engineering,Salé"
"Groupe Al Fath Innov SA","Services Professionnels","Security Services","Tétouan","10 Bd Abdelmoumen, Tétouan, Morocco","Entreprise du secteur Security Services basée à Tétouan.","","","false","none","Security Services,Tétouan"
"Horizon Telecom Holding","Technologie & IT","Telecom","Meknès","90 Av Hassan II, Meknès, Morocco","Entreprise du secteur Telecom basée à Meknès.","","","false","none","Telecom,Meknès"
"Rif Media Sécurité","Centres d'Appel & BPO","BPO / Call Center","Oujda","192 Bd Anfa, Oujda, Morocco","Entreprise du secteur BPO / Call Center basée à Oujda.","","","false","none","BPO / Call Center,Oujda"
"Groupe Al Amal Pro Ltd.","Industrie & Chimie","Textiles","Rabat","83 Bd Anfa, Rabat, Morocco","Entreprise du secteur Textiles basée à Rabat.","","","false","none","Textiles,Rabat"
"Al Bahja Maintenance SAS","Transport & Logistique","Logistics & Transport","Ifrane","87 Av Fal Ould Oumeir, Ifrane, Morocco","Entreprise du secteur Logistics & Transport basée à Ifrane.","","","false","none","Logistics & Transport,Ifrane"
"Al Yassir E-commerce Groupe","Distribution & Commerce","E-commerce","Ouarzazate","196 Bd Zerktouni, Ouarzazate, Morocco","Entreprise du secteur E-commerce basée à Ouarzazate.","","","false","none","E-commerce,Ouarzazate"
"Apex Nova Rabat Distribution","Services Professionnels","Maintenance Services","Rabat","6 Rue Al Massira, Rabat, Morocco","Entreprise du secteur Maintenance Services basée à Rabat.","","","false","none","Maintenance Services,Rabat"
"Al Wifaq Plus Resort","Transport & Logistique","Logistics & Transport","Nador","127 Rue Al Massira, Nador, Morocco","Entreprise du secteur Logistics & Transport basée à Nador.","","","false","none","Logistics & Transport,Nador"
"Marrakech Maintenance Services Conseil","Services Professionnels","Maintenance Services","Tétouan","128 Rue Al Massira, Tétouan, Morocco","Entreprise du secteur Maintenance Services basée à Tétouan.","","","false","none","Maintenance Services,Tétouan"
"Vertex Market Dakhla","Industrie & Chimie","Textiles","Dakhla","26 Bd Moulay Ismail, Dakhla, Morocco","Entreprise du secteur Textiles basée à Dakhla.","","","false","none","Textiles,Dakhla"
"Al Nour Labs SARL","Services Professionnels","Engineering","Guelmim","50 Bd Anfa, Guelmim, Morocco","Entreprise du secteur Engineering basée à Guelmim.","","","false","none","Engineering,Guelmim"
"Apex Packaging SA","Distribution & Commerce","Food & Beverage","Ouarzazate","121 Rue Al Massira, Ouarzazate, Morocco","Entreprise du secteur Food & Beverage basée à Ouarzazate.","","","false","none","Food & Beverage,Ouarzazate"
"Al Maghrib Legal Services Industries","Services Professionnels","Legal Services","Mohammedia","20 Rue Moulay Youssef, Mohammedia, Morocco","Entreprise du secteur Legal Services basée à Mohammedia.","","","false","none","Legal Services,Mohammedia"
"Al Manar Nettoyage Ltd.","Industrie & Chimie","Textiles","Oujda","7 Bd Abdelmoumen, Oujda, Morocco","Entreprise du secteur Textiles basée à Oujda.","","","false","none","Textiles,Oujda"
"Agadir Pharmaceuticals Pharma","Industrie & Chimie","Pharmaceuticals","Khouribga","27 Bd Moulay Ismail, Khouribga, Morocco","Entreprise du secteur Pharmaceuticals basée à Khouribga.","","","false","none","Pharmaceuticals,Khouribga"
"Groupe Al Fath Sud SA","Services Professionnels","Maintenance Services","Khouribga","165 Av Al Qods, Khouribga, Morocco","Entreprise du secteur Maintenance Services basée à Khouribga.","","","false","none","Maintenance Services,Khouribga"
"Global Hospital SA","Industrie & Chimie","Agriculture","Ifrane","125 Av Fal Ould Oumeir, Ifrane, Morocco","Entreprise du secteur Agriculture basée à Ifrane.","","","false","none","Agriculture,Ifrane"
"Al Fath Media Béni Mellal Hospital","Énergie & Environnement","Energy","Béni Mellal","88 Rue Ibn Sina, Béni Mellal, Morocco","Entreprise du secteur Energy basée à Béni Mellal.","","","false","none","Energy,Béni Mellal"
"Groupe Elite Trade SAS","Centres d'Appel & BPO","BPO / Call Center","Khemisset","161 Rue Al Massira, Khemisset, Morocco","Entreprise du secteur BPO / Call Center basée à Khemisset.","","","false","none","BPO / Call Center,Khemisset"
"Ibn Hospitality Logistique","Hôtels & Hébergement","Hospitality","Nador","183 Bd Moulay Ismail, Nador, Morocco","Entreprise du secteur Hospitality basée à Nador.","","","false","none","Hospitality,Nador"
"Andalous Insurance Store","Banque & Finance","Insurance","Ouarzazate","85 Av Hassan II, Ouarzazate, Morocco","Entreprise du secteur Insurance basée à Ouarzazate.","","","false","none","Insurance,Ouarzazate"
"Al Maghrib Transport Fès","Hôtels & Hébergement","Hospitality","Fès","115 Rue Al Massira, Fès, Morocco","Entreprise du secteur Hospitality basée à Fès.","","","false","none","Hospitality,Fès"
"Groupe Al Kheir Green SARL AU","Banque & Finance","Banking","Mohammedia","45 Rue Al Massira, Mohammedia, Morocco","Entreprise du secteur Banking basée à Mohammedia.","","","false","none","Banking,Mohammedia"
"Ibn Hotel SAS","Services Professionnels","Maintenance Services","Agadir","79 Rue Ibn Sina, Agadir, Morocco","Entreprise du secteur Maintenance Services basée à Agadir.","","","false","none","Maintenance Services,Agadir"
"Rif Manufacturing Groupe","Industrie & Chimie","Manufacturing","Mohammedia","144 Av Hassan II, Mohammedia, Morocco","Entreprise du secteur Manufacturing basée à Mohammedia.","","","false","none","Manufacturing,Mohammedia"
"Maroc Conseil SAS","Immobilier & Construction","Real Estate","Settat","150 Av Mohammed VI, Settat, Morocco","Entreprise du secteur Real Estate basée à Settat.","","","false","none","Real Estate,Settat"
"Al Yassir Immobilier Rabat","Industrie & Chimie","Automotive","Rabat","174 Av Mohammed VI, Rabat, Morocco","Entreprise du secteur Automotive basée à Rabat.","","","false","none","Automotive,Rabat"
"Rabat Care Béni Mellal Ingénierie","Services Professionnels","Security Services","Béni Mellal","107 Rue Al Massira, Béni Mellal, Morocco","Entreprise du secteur Security Services basée à Béni Mellal.","","","false","none","Security Services,Béni Mellal"
"Groupe Rif Tech SARL","Transport & Logistique","Logistics & Transport","Guelmim","127 Bd Zerktouni, Guelmim, Morocco","Entreprise du secteur Logistics & Transport basée à Guelmim.","","","false","none","Logistics & Transport,Guelmim"
"Marocain Mining Store","Industrie & Chimie","Mining","Marrakech","12 Av Al Qods, Marrakech, Morocco","Entreprise du secteur Mining basée à Marrakech.","","","false","none","Mining,Marrakech"
"Nova Maintenance Services Groupe","Services Professionnels","Maintenance Services","Tanger","80 Av Fal Ould Oumeir, Tanger, Morocco","Entreprise du secteur Maintenance Services basée à Tanger.","","","false","none","Maintenance Services,Tanger"
"Al Amal Industries Dakhla","Distribution & Commerce","Food & Beverage","Dakhla","51 Bd Abdelmoumen, Dakhla, Morocco","Entreprise du secteur Food & Beverage basée à Dakhla.","","","false","none","Food & Beverage,Dakhla"
"Elite Store SARL","Éducation & Formation","Education","Settat","53 Bd Zerktouni, Settat, Morocco","Entreprise du secteur Education basée à Settat.","","","false","none","Education,Settat"
"Al Ibtikar Green El Jadida Nettoyage","Éducation & Formation","Education","El Jadida","65 Bd Anfa, El Jadida, Morocco","Entreprise du secteur Education basée à El Jadida.","","","false","none","Education,El Jadida"
"Apex Innov Ouarzazate Academy","Services Professionnels","Maintenance Services","Ouarzazate","135 Bd Mohammed V, Ouarzazate, Morocco","Entreprise du secteur Maintenance Services basée à Ouarzazate.","","","false","none","Maintenance Services,Ouarzazate"
"Al Ibtikar Energy Sécurité","Énergie & Environnement","Energy","Rabat","95 Bd Abdelmoumen, Rabat, Morocco","Entreprise du secteur Energy basée à Rabat.","","","false","none","Energy,Rabat"
"Al Fath Marina Store","Distribution & Commerce","Retail","Berkane","153 Bd Abdelmoumen, Berkane, Morocco","Entreprise du secteur Retail basée à Berkane.","","","false","none","Retail,Berkane"
"Horizon Industries Settat","Banque & Finance","Accounting & Audit","Settat","36 Bd Moulay Ismail, Settat, Morocco","Entreprise du secteur Accounting & Audit basée à Settat.","","","false","none","Accounting & Audit,Settat"
"Vertex Labs SARL","Distribution & Commerce","Import/Export","Ifrane","22 Av Fal Ould Oumeir, Ifrane, Morocco","Entreprise du secteur Import/Export basée à Ifrane.","","","false","none","Import/Export,Ifrane"
"Al Baraka Green Tanger Consulting","Industrie & Chimie","Automotive","Tanger","118 Bd Mohammed V, Tanger, Morocco","Entreprise du secteur Automotive basée à Tanger.","","","false","none","Automotive,Tanger"
"Al Massar Consulting SAS","Services Professionnels","Marketing & Advertising","Errachidia","45 Av Fal Ould Oumeir, Errachidia, Morocco","Entreprise du secteur Marketing & Advertising basée à Errachidia.","","","false","none","Marketing & Advertising,Errachidia"
"Al Baraka Print Khemisset","Banque & Finance","Insurance","Khemisset","90 Rue Al Massira, Khemisset, Morocco","Entreprise du secteur Insurance basée à Khemisset.","","","false","none","Insurance,Khemisset"
"Elite Fusion Digital","Immobilier & Construction","Real Estate","Ksar El Kebir","171 Av Al Qods, Ksar El Kebir, Morocco","Entreprise du secteur Real Estate basée à Ksar El Kebir.","","","false","none","Real Estate,Ksar El Kebir"
"Al Amal Impact Errachidia Digital","Services Professionnels","Engineering","Errachidia","164 Bd Zerktouni, Errachidia, Morocco","Entreprise du secteur Engineering basée à Errachidia.","","","false","none","Engineering,Errachidia"
"Alpha Solutions Ltd.","Industrie & Chimie","Textiles","Khemisset","188 Av Mohammed VI, Khemisset, Morocco","Entreprise du secteur Textiles basée à Khemisset.","","","false","none","Textiles,Khemisset"
"Apex Healthcare Group","Santé & Bien-être","Healthcare","Ifrane","26 Av Mohammed VI, Ifrane, Morocco","Entreprise du secteur Healthcare basée à Ifrane.","","","false","none","Healthcare,Ifrane"
"Nour Université Privée Tanger","Distribution & Commerce","E-commerce","Tanger","103 Rue Ibn Sina, Tanger, Morocco","Entreprise du secteur E-commerce basée à Tanger.","","","false","none","E-commerce,Tanger"
"Al Fath Partenaires Ltd.","Distribution & Commerce","Food & Beverage","Ksar El Kebir","31 Rue Ibn Sina, Ksar El Kebir, Morocco","Entreprise du secteur Food & Beverage basée à Ksar El Kebir.","","","false","none","Food & Beverage,Ksar El Kebir"
"Groupe Maghreb One Co.","Distribution & Commerce","Import/Export","Rabat","168 Bd Anfa, Rabat, Morocco","Entreprise du secteur Import/Export basée à Rabat.","","","false","none","Import/Export,Rabat"
"Casaworks Plus Mohammedia Hotel","Hôtels & Hébergement","Hospitality","Mohammedia","91 Av Hassan II, Mohammedia, Morocco","Entreprise du secteur Hospitality basée à Mohammedia.","","","false","none","Hospitality,Mohammedia"
"Al Yassir Partners Agadir","Distribution & Commerce","E-commerce","Agadir","194 Bd Abdelmoumen, Agadir, Morocco","Entreprise du secteur E-commerce basée à Agadir.","","","false","none","E-commerce,Agadir"
"Union Telecom Technologies","Technologie & IT","Telecom","Larache","22 Rue Al Massira, Larache, Morocco","Entreprise du secteur Telecom basée à Larache.","","","false","none","Telecom,Larache"
"Ibn Pharmaceuticals Industry","Industrie & Chimie","Pharmaceuticals","Ifrane","31 Av Hassan II, Ifrane, Morocco","Entreprise du secteur Pharmaceuticals basée à Ifrane.","","","false","none","Pharmaceuticals,Ifrane"
"Al Plus Ksar El Kebir Distribution","Services Professionnels","Cleaning Services","Ksar El Kebir","149 Rue Ibn Sina, Ksar El Kebir, Morocco","Entreprise du secteur Cleaning Services basée à Ksar El Kebir.","","","false","none","Cleaning Services,Ksar El Kebir"
"Dynamiq Trade Digital","Industrie & Chimie","Manufacturing","Settat","134 Bd Mohammed V, Settat, Morocco","Entreprise du secteur Manufacturing basée à Settat.","","","false","none","Manufacturing,Settat"
"Casaworks Green Holding","Banque & Finance","Banking","Kenitra","190 Bd Zerktouni, Kenitra, Morocco","Entreprise du secteur Banking basée à Kenitra.","","","false","none","Banking,Kenitra"
"Groupe Rabat Prestige SAS","Santé & Bien-être","Healthcare","Dakhla","38 Rue Al Massira, Dakhla, Morocco","Entreprise du secteur Healthcare basée à Dakhla.","","","false","none","Healthcare,Dakhla"
"Al Massar Pro Khouribga Print","Immobilier & Construction","Real Estate","Khouribga","107 Bd Zerktouni, Khouribga, Morocco","Entreprise du secteur Real Estate basée à Khouribga.","","","false","none","Real Estate,Khouribga"
"Al Ibtikar Labs Ouarzazate","Services Professionnels","Consulting","Ouarzazate","7 Bd Abdelmoumen, Ouarzazate, Morocco","Entreprise du secteur Consulting basée à Ouarzazate.","","","false","none","Consulting,Ouarzazate"
"Omega Healthcare Transport","Santé & Bien-être","Healthcare","Guelmim","149 Bd Moulay Ismail, Guelmim, Morocco","Entreprise du secteur Healthcare basée à Guelmim.","","","false","none","Healthcare,Guelmim"
"Al Yassir Legal Services Market","Services Professionnels","Legal Services","Ifrane","158 Bd Mohammed V, Ifrane, Morocco","Entreprise du secteur Legal Services basée à Ifrane.","","","false","none","Legal Services,Ifrane"
"Al Moutamayyiz Accounting Conseil","Banque & Finance","Accounting & Audit","Safi","192 Bd Moulay Ismail, Safi, Morocco","Entreprise du secteur Accounting & Audit basée à Safi.","","","false","none","Accounting & Audit,Safi"
