"name","category","subcategory","city","location","description","phone","website","is_premium","tier","tags"
"Horizon Education Groupe","Éducation & Formation","Education","Taza","61 Av Fal Ould Oumeir, Taza, Morocco","Entreprise du secteur Education basée à Taza.","","","false","none","Education,Taza"
"Rif Avenir Salé Hotel","Banque & Finance","Banking","Salé","47 Bd Mohammed V, Salé, Morocco","Entreprise du secteur Banking basée à Salé.","","","false","none","Banking,Salé"
"Al Maghrib Centre La�youne Digital","Centres d'Appel & BPO","BPO / Call Center","La�youne","107 Bd Abdelmoumen, La�youne, Morocco","Entreprise du secteur BPO / Call Center basée à La�youne.","","","false","none","BPO / Call Center,La�youne"
"Maroc Green Maintenance","Industrie & Chimie","Automotive","Casablanca","18 Bd Mohammed V, Casablanca, Morocco","Entreprise du secteur Automotive basée à Casablanca.","","","false","none","Automotive,Casablanca"
"Al Waha Holding Co.","Hôtels & Hébergement","Hospitality","Guelmim","77 Bd Zerktouni, Guelmim, Morocco","Entreprise du secteur Hospitality basée à Guelmim.","","","false","none","Hospitality,Guelmim"
"Global City Clinic","Distribution & Commerce","Import/Export","Marrakech","44 Av Mohammed VI, Marrakech, Morocco","Entreprise du secteur Import/Export basée à Marrakech.","","","false","none","Import/Export,Marrakech"
"Maghreb Sud Safi Distribution","Services Professionnels","Marketing & Advertising","Safi","143 Av Hassan II, Safi, Morocco","Entreprise du secteur Marketing & Advertising basée à Safi.","","","false","none","Marketing & Advertising,Safi"
"Omega Marina La�youne Market","Industrie & Chimie","Manufacturing","La�youne","3 Rue Al Massira, La�youne, Morocco","Entreprise du secteur Manufacturing basée à La�youne.","","","false","none","Manufacturing,La�youne"
"Al Yassir Tech Kenitra Industries","Services Professionnels","Cleaning Services","Kenitra","89 Rue Ibn Sina, Kenitra, Morocco","Entreprise du secteur Cleaning Services basée à Kenitra.","","","false","none","Cleaning Services,Kenitra"
"Omega Prime Rabat Hotel","Services Professionnels","Maintenance Services","Rabat","38 Bd Mohammed V, Rabat, Morocco","Entreprise du secteur Maintenance Services basée à Rabat.","","","false","none","Maintenance Services,Rabat"
"Al Waha Smart Meknès Sécurité","Banque & Finance","Accounting & Audit","Meknès","72 Bd Mohammed V, Meknès, Morocco","Entreprise du secteur Accounting & Audit basée à Meknès.","","","false","none","Accounting & Audit,Meknès"
"Groupe Apex Prime SAS","Immobilier & Construction","Real Estate","Meknès","180 Rue Moulay Youssef, Meknès, Morocco","Entreprise du secteur Real Estate basée à Meknès.","","","false","none","Real Estate,Meknès"
"Omega BPO / Call Center Engineering","Centres d'Appel & BPO","BPO / Call Center","Ksar El Kebir","175 Av Fal Ould Oumeir, Ksar El Kebir, Morocco","Entreprise du secteur BPO / Call Center basée à Ksar El Kebir.","","","false","none","BPO / Call Center,Ksar El Kebir"
"Al Ibtikar Care Logistique","Services Professionnels","Marketing & Advertising","Casablanca","1 Av Hassan II, Casablanca, Morocco","Entreprise du secteur Marketing & Advertising basée à Casablanca.","","","false","none","Marketing & Advertising,Casablanca"
"Tanger Capital Salé Groupe","Services Professionnels","Marketing & Advertising","Salé","102 Bd Zerktouni, Salé, Morocco","Entreprise du secteur Marketing & Advertising basée à Salé.","","","false","none","Marketing & Advertising,Salé"
"Al Atlas Store Temara","Santé & Bien-être","Healthcare","Temara","175 Bd Mohammed V, Temara, Morocco","Entreprise du secteur Healthcare basée à Temara.","","","false","none","Healthcare,Temara"
"Casa City Nettoyage","Industrie & Chimie","Automotive","Khemisset","109 Bd Mohammed V, Khemisset, Morocco","Entreprise du secteur Automotive basée à Khemisset.","","","false","none","Automotive,Khemisset"
"Groupe Engineering Groupe","Services Professionnels","Engineering","Oujda","128 Av Al Qods, Oujda, Morocco","Entreprise du secteur Engineering basée à Oujda.","","","false","none","Engineering,Oujda"
"Casa Solutions Tanger","Services Professionnels","Consulting","Tanger","39 Av Al Qods, Tanger, Morocco","Entreprise du secteur Consulting basée à Tanger.","","","false","none","Consulting,Tanger"
"Union Consulting Hotel","Services Professionnels","Consulting","Ouarzazate","30 Bd Moulay Ismail, Ouarzazate, Morocco","Entreprise du secteur Consulting basée à Ouarzazate.","","","false","none","Consulting,Ouarzazate"
"Al Ibtikar Ingénierie SAS","Industrie & Chimie","Textiles","El Jadida","58 Rue Moulay Youssef, El Jadida, Morocco","Entreprise du secteur Textiles basée à El Jadida.","","","false","none","Textiles,El Jadida"
"Elite Sécurité SARL AU","Services Professionnels","Marketing & Advertising","Kenitra","18 Av Al Qods, Kenitra, Morocco","Entreprise du secteur Marketing & Advertising basée à Kenitra.","","","false","none","Marketing & Advertising,Kenitra"
"Atlas Partenaires Béni Mellal","Services Professionnels","Legal Services","Béni Mellal","186 Bd Abdelmoumen, Béni Mellal, Morocco","Entreprise du secteur Legal Services basée à Béni Mellal.","","","false","none","Legal Services,Béni Mellal"
"Maghreb Clinic Ltd.","Éducation & Formation","Education","Meknès","2 Av Fal Ould Oumeir, Meknès, Morocco","Entreprise du secteur Education basée à Meknès.","","","false","none","Education,Meknès"
"Agadir Legal Services Université Privée","Services Professionnels","Legal Services","Kenitra","106 Bd Abdelmoumen, Kenitra, Morocco","Entreprise du secteur Legal Services basée à Kenitra.","","","false","none","Legal Services,Kenitra"
"Dynamiq Labs Co.","Services Professionnels","Consulting","Larache","154 Bd Zerktouni, Larache, Morocco","Entreprise du secteur Consulting basée à Larache.","","","false","none","Consulting,Larache"
"Ibn Maintenance Taza","Services Professionnels","Cleaning Services","Taza","8 Av Al Qods, Taza, Morocco","Entreprise du secteur Cleaning Services basée à Taza.","","","false","none","Cleaning Services,Taza"
"Groupe Dynamiq Royal Co.","Industrie & Chimie","Agriculture","Tanger","113 Rue Moulay Youssef, Tanger, Morocco","Entreprise du secteur Agriculture basée à Tanger.","","","false","none","Agriculture,Tanger"
"Al Moutamayyiz Build Centre","Services Professionnels","Legal Services","Tanger","145 Av Al Qods, Tanger, Morocco","Entreprise du secteur Legal Services basée à Tanger.","","","false","none","Legal Services,Tanger"
"Al Wifaq Nova Larache Services","Hôtels & Hébergement","Hospitality","Larache","8 Rue Moulay Youssef, Larache, Morocco","Entreprise du secteur Hospitality basée à Larache.","","","false","none","Hospitality,Larache"
"Global Build Partenaires","Services Professionnels","Cleaning Services","Rabat","137 Bd Moulay Ismail, Rabat, Morocco","Entreprise du secteur Cleaning Services basée à Rabat.","","","false","none","Cleaning Services,Rabat"
"Groupe Tanger Tech SA","Industrie & Chimie","Automotive","La�youne","153 Av Mohammed VI, La�youne, Morocco","Entreprise du secteur Automotive basée à La�youne.","","","false","none","Automotive,La�youne"
"Ibn Distribution Ltd.","Banque & Finance","Accounting & Audit","Béni Mellal","157 Rue Moulay Youssef, Béni Mellal, Morocco","Entreprise du secteur Accounting & Audit basée à Béni Mellal.","","","false","none","Accounting & Audit,Béni Mellal"
"Elite One Berkane Conseil","Services Professionnels","Marketing & Advertising","Berkane","38 Bd Zerktouni, Berkane, Morocco","Entreprise du secteur Marketing & Advertising basée à Berkane.","","","false","none","Marketing & Advertising,Berkane"
"Horizon Eco Nador Labs","Énergie & Environnement","Energy","Nador","85 Av Fal Ould Oumeir, Nador, Morocco","Entreprise du secteur Energy basée à Nador.","","","false","none","Energy,Nador"
"Marocain Centre Systems","Énergie & Environnement","Energy","Béni Mellal","15 Av Al Qods, Béni Mellal, Morocco","Entreprise du secteur Energy basée à Béni Mellal.","","","false","none","Energy,Béni Mellal"
"Dar Al Innov Béni Mellal Construction","Industrie & Chimie","Manufacturing","Béni Mellal","78 Av Hassan II, Béni Mellal, Morocco","Entreprise du secteur Manufacturing basée à Béni Mellal.","","","false","none","Manufacturing,Béni Mellal"
"Al Amal Eco Tétouan Hotel","Services Professionnels","Consulting","Tétouan","159 Av Hassan II, Tétouan, Morocco","Entreprise du secteur Consulting basée à Tétouan.","","","false","none","Consulting,Tétouan"
"Elite Accounting Services","Banque & Finance","Accounting & Audit","Ouarzazate","68 Rue Ibn Sina, Ouarzazate, Morocco","Entreprise du secteur Accounting & Audit basée à Ouarzazate.","","","false","none","Accounting & Audit,Ouarzazate"
"Ibn Manufacturing Transport","Industrie & Chimie","Manufacturing","Agadir","46 Rue Ibn Sina, Agadir, Morocco","Entreprise du secteur Manufacturing basée à Agadir.","","","false","none","Manufacturing,Agadir"
"Al Fath Innov Distribution","Industrie & Chimie","Textiles","Tétouan","154 Bd Moulay Ismail, Tétouan, Morocco","Entreprise du secteur Textiles basée à Tétouan.","","","false","none","Textiles,Tétouan"
"Casa Care Group","Industrie & Chimie","Printing & Packaging","Safi","12 Rue Moulay Youssef, Safi, Morocco","Entreprise du secteur Printing & Packaging basée à Safi.","","","false","none","Printing & Packaging,Safi"
"Dar Hotel El Jadida","Services Professionnels","Legal Services","El Jadida","36 Bd Abdelmoumen, El Jadida, Morocco","Entreprise du secteur Legal Services basée à El Jadida.","","","false","none","Legal Services,El Jadida"
"Al Baraka City Khemisset Groupe","Hôtels & Hébergement","Hospitality","Khemisset","99 Rue Moulay Youssef, Khemisset, Morocco","Entreprise du secteur Hospitality basée à Khemisset.","","","false","none","Hospitality,Khemisset"
"Al Trade Foods","Technologie & IT","Telecom","Tanger","39 Rue Al Massira, Tanger, Morocco","Entreprise du secteur Telecom basée à Tanger.","","","false","none","Telecom,Tanger"
"Ibn Hotel Khemisset","Services Professionnels","Consulting","Khemisset","74 Bd Moulay Ismail, Khemisset, Morocco","Entreprise du secteur Consulting basée à Khemisset.","","","false","none","Consulting,Khemisset"
"Union Smart Foods","Industrie & Chimie","Automotive","Oujda","150 Av Mohammed VI, Oujda, Morocco","Entreprise du secteur Automotive basée à Oujda.","","","false","none","Automotive,Oujda"
"Omega Nova El Jadida Distribution","Services Professionnels","Security Services","El Jadida","64 Bd Anfa, El Jadida, Morocco","Entreprise du secteur Security Services basée à El Jadida.","","","false","none","Security Services,El Jadida"
"Casa Ingénierie Fès","Services Professionnels","Marketing & Advertising","Fès","66 Bd Abdelmoumen, Fès, Morocco","Entreprise du secteur Marketing & Advertising basée à Fès.","","","false","none","Marketing & Advertising,Fès"
"Premium Direct Construction","Banque & Finance","Banking","Fès","115 Av Fal Ould Oumeir, Fès, Morocco","Entreprise du secteur Banking basée à Fès.","","","false","none","Banking,Fès"
"Marocain Group Larache","Distribution & Commerce","Food & Beverage","Larache","31 Bd Mohammed V, Larache, Morocco","Entreprise du secteur Food & Beverage basée à Larache.","","","false","none","Food & Beverage,Larache"
"Al Bahja Direct Foods","Transport & Logistique","Logistics & Transport","Berkane","80 Av Hassan II, Berkane, Morocco","Entreprise du secteur Logistics & Transport basée à Berkane.","","","false","none","Logistics & Transport,Berkane"
"Union Industry SA","Distribution & Commerce","E-commerce","Errachidia","108 Bd Mohammed V, Errachidia, Morocco","Entreprise du secteur E-commerce basée à Errachidia.","","","false","none","E-commerce,Errachidia"
"Al Fath E-commerce Conseil","Distribution & Commerce","E-commerce","Settat","120 Rue Moulay Youssef, Settat, Morocco","Entreprise du secteur E-commerce basée à Settat.","","","false","none","E-commerce,Settat"
"Al Baraka Trading SA","Industrie & Chimie","Printing & Packaging","Ouarzazate","198 Av Fal Ould Oumeir, Ouarzazate, Morocco","Entreprise du secteur Printing & Packaging basée à Ouarzazate.","","","false","none","Printing & Packaging,Ouarzazate"
"Premium Build Packaging","Énergie & Environnement","Energy","La�youne","89 Bd Anfa, La�youne, Morocco","Entreprise du secteur Energy basée à La�youne.","","","false","none","Energy,La�youne"
"Union Marketing Industries","Services Professionnels","Marketing & Advertising","Casablanca","40 Rue Ibn Sina, Casablanca, Morocco","Entreprise du secteur Marketing & Advertising basée à Casablanca.","","","false","none","Marketing & Advertising,Casablanca"
"Agadir Eco Engineering","Santé & Bien-être","Healthcare","Oujda","138 Av Mohammed VI, Oujda, Morocco","Entreprise du secteur Healthcare basée à Oujda.","","","false","none","Healthcare,Oujda"
"Orient Build Rabat Academy","Industrie & Chimie","Manufacturing","Rabat","152 Rue Moulay Youssef, Rabat, Morocco","Entreprise du secteur Manufacturing basée à Rabat.","","","false","none","Manufacturing,Rabat"
"Al Nour Royal Rabat Print","Immobilier & Construction","Construction","Rabat","82 Av Hassan II, Rabat, Morocco","Entreprise du secteur Construction basée à Rabat.","","","false","none","Construction,Rabat"
"Vertex Textiles Technologies","Industrie & Chimie","Textiles","Ifrane","123 Bd Anfa, Ifrane, Morocco","Entreprise du secteur Textiles basée à Ifrane.","","","false","none","Textiles,Ifrane"
"Orient Sud Nador Resort","Industrie & Chimie","Agriculture","Nador","85 Av Fal Ould Oumeir, Nador, Morocco","Entreprise du secteur Agriculture basée à Nador.","","","false","none","Agriculture,Nador"
"Groupe Al Waha Direct SARL AU","Industrie & Chimie","Printing & Packaging","Khemisset","138 Bd Zerktouni, Khemisset, Morocco","Entreprise du secteur Printing & Packaging basée à Khemisset.","","","false","none","Printing & Packaging,Khemisset"
